pelvis_x,pelvis_y,pelvis_z,L5_x,L5_y,L5_z,L3_x,L3_y,L3_z,T12_x,T12_y,T12_z,T8_x,T8_y,T8_z,neck_x,neck_y,neck_z,head_x,head_y,head_z,shoulderRight_x,shoulderRight_y,shoulderRight_z,upperArmRight_x,upperArmRight_y,upperArmRight_z,forearmRight_x,forearmRight_y,forearmRight_z,handRight_x,handRight_y,handRight_z,shoulderLeft_x,shoulderLeft_y,shoulderLeft_z,upperArmLeft_x,upperArmLeft_y,upperArmLeft_z,forearmLeft_x,forearmLeft_y,forearmLeft_z,handLeft_x,handLeft_y,handLeft_z,upperLegRight_x,upperLegRight_y,upperLegRight_z,lowerLegRight_x,lowerLegRight_y,lowerLegRight_z,footRight_x,footRight_y,footRight_z,toeRight_x,toeRight_y,toeRight_z,upperLegLeft_x,upperLegLeft_y,upperLegLeft_z,lowerLegLeft_x,lowerLegLeft_y,lowerLegLeft_z,footLeft_x,footLeft_y,footLeft_z,toeLeft_x,toeLeft_y,toeLeft_z,vel_x,vel_y,vel_z
13.165860,-0.054616,0.882949,13.168081,-0.055407,0.974258,13.162911,-0.054639,1.073956,13.168910,-0.052192,1.164885,13.176289,-0.048737,1.255577,13.175012,-0.043898,1.382252,13.152130,-0.043760,1.476016,13.173318,-0.018805,1.325561,13.161083,0.107340,1.301714,13.147045,0.109293,1.041324,13.123479,0.105116,0.827115,13.177700,-0.073117,1.327678,13.181247,-0.200630,1.308737,13.182772,-0.207654,1.048060,13.166037,-0.198376,0.833372,13.160064,0.020204,0.884008,13.158007,0.035828,0.495608,13.168824,0.048355,0.089085,13.018379,0.046649,0.020018,13.171667,-0.129444,0.882393,13.155171,-0.120763,0.494124,13.175143,-0.110872,0.087879,13.022834,-0.162855,0.049066,-0.028021,0.051748,-0.006336
13.165484,-0.053810,0.882689,13.167783,-0.054485,0.973997,13.162625,-0.053681,1.073695,13.168610,-0.051259,1.164626,13.175947,-0.047872,1.255325,13.174579,-0.043151,1.382002,13.151593,-0.043092,1.475741,13.172994,-0.018054,1.325351,13.161013,0.108112,1.301491,13.146638,0.110147,1.041120,13.123286,0.106545,0.826880,13.177278,-0.072377,1.327419,13.180596,-0.199903,1.308517,13.183350,-0.208359,1.047899,13.165666,-0.199324,0.833278,13.159787,0.021019,0.883655,13.158138,0.036259,0.495239,13.168840,0.048047,0.088691,13.018470,0.046305,0.019461,13.171192,-0.128645,0.882225,13.154238,-0.121131,0.493953,13.174752,-0.111299,0.087732,13.022540,-0.163206,0.048442,-0.032621,0.050187,-0.006219
13.165108,-0.053004,0.882429,13.167484,-0.053564,0.973737,13.162340,-0.052724,1.073435,13.168310,-0.050326,1.164367,13.175604,-0.047007,1.255072,13.174145,-0.042404,1.381753,13.151056,-0.042424,1.475466,13.172670,-0.017304,1.325141,13.160944,0.108884,1.301267,13.146231,0.111001,1.040917,13.123094,0.107974,0.826644,13.176856,-0.071636,1.327160,13.179944,-0.199175,1.308296,13.183928,-0.209064,1.047739,13.165296,-0.200273,0.833183,13.159510,0.021834,0.883303,13.158268,0.036691,0.494869,13.168856,0.047739,0.088297,13.018562,0.045961,0.018904,13.170717,-0.127845,0.882057,13.153306,-0.121499,0.493783,13.174361,-0.111727,0.087586,13.022247,-0.163556,0.047818,-0.037220,0.048626,-0.006102
13.164714,-0.052170,0.882226,13.167167,-0.052632,0.973531,13.162038,-0.051763,1.073231,13.167994,-0.049389,1.164164,13.175247,-0.046131,1.254874,13.173701,-0.041635,1.381558,13.150523,-0.041731,1.475249,13.172306,-0.016520,1.324978,13.160765,0.109685,1.301102,13.145819,0.111957,1.040767,13.122859,0.109426,0.826468,13.176421,-0.070859,1.326952,13.179370,-0.198407,1.308129,13.184345,-0.209910,1.047651,13.164684,-0.201439,0.833173,13.159212,0.022676,0.883021,13.158312,0.037188,0.494573,13.168861,0.047534,0.087980,13.018626,0.045720,0.018460,13.170229,-0.127017,0.881931,13.152286,-0.121801,0.493662,13.174023,-0.112015,0.087501,13.022000,-0.163778,0.047294,-0.041668,0.047323,-0.005667
13.164329,-0.051246,0.882117,13.166856,-0.051628,0.973421,13.161740,-0.050741,1.073121,13.167680,-0.048391,1.164056,13.174891,-0.045188,1.254771,13.173256,-0.040795,1.381458,13.150010,-0.040964,1.475132,13.171888,-0.015638,1.324894,13.160433,0.110577,1.301039,13.145413,0.113121,1.040710,13.122565,0.110954,0.826395,13.175973,-0.069977,1.326827,13.178919,-0.197528,1.308034,13.184600,-0.211007,1.047671,13.163721,-0.203073,0.833291,13.158920,0.023606,0.882850,13.158235,0.037834,0.494392,13.168844,0.047506,0.087786,13.018644,0.045650,0.018190,13.169751,-0.126097,0.881885,13.151113,-0.122031,0.493635,13.173817,-0.112052,0.087531,13.021851,-0.163770,0.047046,-0.046038,0.046468,-0.004012
13.163925,-0.050293,0.882064,13.166526,-0.050614,0.973366,13.161424,-0.049717,1.073067,13.167351,-0.047389,1.164004,13.174521,-0.044233,1.254724,13.172801,-0.039933,1.381412,13.149500,-0.040170,1.475073,13.171429,-0.014724,1.324855,13.159992,0.111498,1.301035,13.145001,0.114388,1.040707,13.122228,0.112504,0.826381,13.175513,-0.069059,1.326753,13.178544,-0.196608,1.307993,13.184693,-0.212244,1.047764,13.162517,-0.204923,0.833494,13.158607,0.024564,0.882749,13.158071,0.038545,0.494284,13.168816,0.047581,0.087669,13.018635,0.045684,0.018034,13.169260,-0.125149,0.881880,13.149853,-0.122194,0.493657,13.173664,-0.111950,0.087622,13.021748,-0.163633,0.046898,-0.050256,0.045871,-0.002038
13.163410,-0.049470,0.882006,13.166086,-0.049760,0.973306,13.161008,-0.048861,1.073008,13.166934,-0.046549,1.163945,13.174078,-0.043423,1.254668,13.172298,-0.039182,1.381358,13.148944,-0.039472,1.475005,13.170929,-0.013935,1.324815,13.159459,0.112288,1.301019,13.144540,0.115539,1.040691,13.121860,0.113937,0.826353,13.175028,-0.068266,1.326691,13.178187,-0.195819,1.307999,13.184465,-0.213437,1.047896,13.161154,-0.206456,0.833733,13.158163,0.025391,0.882669,13.157838,0.039141,0.494198,13.168797,0.047641,0.087578,13.018626,0.045718,0.017924,13.168673,-0.124330,0.881844,13.148613,-0.122241,0.493645,13.173374,-0.111903,0.087667,13.021585,-0.163541,0.046429,-0.053953,0.045213,-0.002135
13.162744,-0.048888,0.881937,13.165495,-0.049186,0.973235,13.160454,-0.048291,1.072938,13.166394,-0.045981,1.163875,13.173533,-0.042855,1.254599,13.171727,-0.038620,1.381288,13.148313,-0.038938,1.474920,13.170394,-0.013362,1.324776,13.158812,0.112854,1.300996,13.144039,0.116497,1.040665,13.121477,0.115192,0.826313,13.174533,-0.067693,1.326652,13.177880,-0.195261,1.308089,13.183757,-0.214680,1.048107,13.159546,-0.207491,0.834050,13.157547,0.025978,0.882610,13.157537,0.039523,0.494131,13.168796,0.047639,0.087512,13.018625,0.045717,0.017856,13.167957,-0.123752,0.881764,13.147528,-0.122094,0.493579,13.172866,-0.111976,0.087629,13.021321,-0.163575,0.045464,-0.056582,0.044484,-0.006335
13.161966,-0.048434,0.881863,13.164794,-0.048773,0.973158,13.159799,-0.047890,1.072864,13.165766,-0.045576,1.163799,13.172916,-0.042431,1.254521,13.171108,-0.038168,1.381209,13.147636,-0.038499,1.474827,13.169819,-0.012915,1.324735,13.158073,0.113289,1.300962,13.143488,0.117339,1.040627,13.121062,0.116329,0.826258,13.174014,-0.067245,1.326624,13.177590,-0.194834,1.308226,13.182727,-0.215879,1.048358,13.157779,-0.208207,0.834404,13.156801,0.026435,0.882572,13.157167,0.039791,0.494086,13.168804,0.047622,0.087472,13.018624,0.045715,0.017834,13.167144,-0.123305,0.881652,13.146464,-0.121831,0.493479,13.172222,-0.112103,0.087545,13.020996,-0.163653,0.044178,-0.058690,0.043694,-0.012605
13.161095,-0.047935,0.881738,13.164012,-0.048338,0.973030,13.159076,-0.047482,1.072739,13.165082,-0.045172,1.163672,13.172255,-0.042012,1.254391,13.170464,-0.037717,1.381079,13.146953,-0.038064,1.474687,13.169188,-0.012480,1.324627,13.157328,0.113711,1.300839,13.142820,0.118085,1.040505,13.120570,0.117396,0.826117,13.173426,-0.066809,1.326531,13.177154,-0.194418,1.308286,13.181693,-0.216558,1.048494,13.156203,-0.208611,0.834614,13.155945,0.026936,0.882505,13.156744,0.040063,0.494012,13.168822,0.047613,0.087406,13.018627,0.045714,0.017802,13.166257,-0.122807,0.881469,13.145127,-0.121634,0.493319,13.171495,-0.112284,0.087416,13.020628,-0.163709,0.042677,-0.061537,0.042561,-0.017238
13.160153,-0.047284,0.881539,13.163164,-0.047784,0.972828,13.158301,-0.046977,1.072541,13.164361,-0.044686,1.163470,13.171576,-0.041521,1.254186,13.169830,-0.037196,1.380873,13.146309,-0.037571,1.474478,13.168511,-0.011991,1.324420,13.156630,0.114187,1.300576,13.141994,0.118762,1.040253,13.119981,0.118434,0.825840,13.172757,-0.066319,1.326335,13.176481,-0.193947,1.308220,13.180802,-0.216456,1.048452,13.155051,-0.208622,0.834597,13.155001,0.027586,0.882392,13.156287,0.040404,0.493891,13.168852,0.047625,0.087295,13.018634,0.045712,0.017741,13.165319,-0.122155,0.881183,13.143329,-0.121600,0.493082,13.170687,-0.112507,0.087239,13.020207,-0.163706,0.040974,-0.065763,0.040868,-0.018170
13.159119,-0.046587,0.881290,13.162234,-0.047210,0.972574,13.157457,-0.046465,1.072292,13.163583,-0.044201,1.163217,13.170853,-0.041034,1.253929,13.169172,-0.036676,1.380616,13.145660,-0.037082,1.474223,13.167778,-0.011514,1.324147,13.155926,0.114651,1.300225,13.141052,0.119343,1.039917,13.119314,0.119401,0.825475,13.172019,-0.065841,1.326074,13.175663,-0.193487,1.308078,13.179908,-0.215834,1.048295,13.154088,-0.208320,0.834438,13.153947,0.028279,0.882251,13.155778,0.040750,0.493742,13.168892,0.047644,0.087157,13.018644,0.045711,0.017669,13.164307,-0.121453,0.880826,13.141258,-0.121633,0.492785,13.169797,-0.112783,0.087017,13.019743,-0.163680,0.039056,-0.070729,0.038831,-0.017466
