Time,Event Code,Notes
17.208425283432007,1,1
19.585190296173096,5,9
22.018299102783203,5,2
24.52539300918579,5,8
26.99744415283203,5,8
27.66628336906433,3
29.499987602233887,5,4
32.02308940887451,5,4
32.58941125869751,3
34.49160289764404,5,9
36.9934458732605,5,8
39.521488189697266,5,1
41.996989250183105,5,1
42.612797498703,3
44.52438497543335,5,3
47.01780819892883,5,3
47.74496054649353,3
49.49409747123718,5,3
50.51878476142883,3
51.992714405059814,5,6
54.4979522228241,5,7
56.99003338813782,5,4
59.52860975265503,5,4
59.96302008628845,3
61.99729585647583,5,6
64.49372863769531,5,8
66.99791765213013,5,0
69.52173614501953,5,0
70.18093061447144,3
71.99972534179688,5,0
72.48767137527466,3
74.49008893966675,5,1
77.000812292099,5,6
79.52888488769531,5,6
80.24670624732971,3
82.00181102752686,5,9
84.4907877445221,5,9
85.0834333896637,3
87.00441002845764,5,5
89.522775888443,5,4
91.99047899246216,5,4
92.58902382850647,3
93.8666000366211,2,1
102.71485447883606,1,2
105.11701512336731,5,7
107.4929780960083,5,4
109.99964690208435,5,4
112.49036979675293,5,5
114.99475526809692,5,4
116.5158941745758,3
117.49110746383667,5,8
119.99192643165588,5,9
122.52556347846985,5,8
123.33795762062073,3
124.9945113658905,5,7
127.50377750396729,5,3
129.99263334274292,5,6
132.50083923339844,5,3
133.92868518829346,3
134.99266362190247,5,9
137.4967257976532,5,1
139.99061489105225,5,3
142.4924190044403,5,1
143.5618269443512,3
144.99905133247375,5,0
147.49733328819275,5,1
148.74760127067566,3
149.99033284187317,5,0
151.18947315216064,3
152.49885654449463,5,5
154.9967381954193,5,1
156.0232322216034,4
157.49960064888,5,6
160.0004382133484,5,1
160.90861582756042,3
162.52122402191162,5,7
164.99047303199768,5,0
167.49082803726196,5,5
169.99898552894592,5,4
172.49337577819824,5,8
174.99859261512756,5,4
175.99159836769104,3
177.50126194953918,5,6
179.41121196746826,2,2
195.0689992904663,1,3
197.49892210960388,5,0
200.0002989768982,5,6
202.49849009513855,5,5
204.99870586395264,5,3
207.49315762519836,5,2
209.999205827713,5,5
212.49865818023682,5,5
214.99831819534302,5,2
216.6460657119751,3
217.49063754081726,5,9
219.99224257469177,5,5
221.15244388580322,3
222.4915850162506,5,6
224.99711179733276,5,0
227.49120330810547,5,1
229.9939625263214,5,6
231.06918358802795,3
232.49535703659058,5,6
234.9948308467865,5,3
237.50212168693542,5,0
239.9903666973114,5,6
242.49678683280945,5,6
244.9924054145813,5,5
247.50203156471252,5,8
250.0028896331787,5,7
252.4987006187439,5,5
254.99732160568237,5,2
257.4905683994293,5,7
258.53886461257935,3
260.00294828414917,5,6
262.49803948402405,5,5
263.808562040329,4
265.00448870658875,5,2
267.4966974258423,5,6
269.9905676841736,5,2
271.8747615814209,2,3
