Time,Event Code,Notes
14.05817723274231,1,1
16.684860229492188,5,6
19.315775394439697,5,3
21.81177568435669,5,3
22.45112895965576,3
24.323090314865112,5,1
26.811468839645386,5,7
29.303290367126465,5,1
30.46926760673523,4
31.80949115753174,5,3
34.30525994300842,5,3
34.80877470970154,3
36.81675457954407,5,6
39.30976724624634,5,6
39.807788610458374,3
41.806997299194336,5,7
44.30432915687561,5,4
46.806933879852295,5,6
49.2917857170105,5,6
49.826387882232666,3
51.80931258201599,5,9
54.31476831436157,5,9
55.06144905090332,3
56.81252646446228,5,4
59.308348655700684,5,4
59.715598821640015,3
61.812572956085205,5,3
64.29661130905151,5,3
64.87590599060059,3
66.80406403541565,5,0
69.31386303901672,5,8
71.81406497955322,5,8
72.49764800071716,3
74.30403590202332,5,8
75.287926197052,3
76.79766082763672,5,1
79.29873132705688,5,0
81.81639075279236,5,7
84.29381537437439,5,0
86.80821228027344,5,0
87.25462889671326,3
89.30240750312805,5,4
91.18100047111511,2,1
100.2245557308197,1,2
102.81440854072571,5,0
105.30569553375244,5,7
107.81599521636963,5,2
110.29195547103882,5,0
112.81732940673828,5,1
115.31583189964294,5,0
116.31344962120056,3
117.81774926185608,5,6
120.31045055389404,5,0
120.90859866142273,3
122.82188367843628,5,3
125.30843830108643,5,7
127.80554676055908,5,3
129.18902921676636,3
130.31614995002747,5,4
132.81254029273987,5,8
135.3056366443634,5,5
137.81023693084717,5,5
140.31305408477783,5,3
142.81586742401123,5,5
143.5976755619049,3
145.3078339099884,5,0
147.8124771118164,5,6
150.31129384040833,5,0
150.86874508857727,3
152.81263160705566,5,6
154.52303767204285,3
155.3143754005432,5,7
157.8180341720581,5,2
160.32095956802368,5,8
162.80922150611877,5,3
165.3132770061493,5,8
165.8128478527069,3
167.81534147262573,5,6
170.30961441993713,5,7
172.80632543563843,5,3
173.5633249282837,4
175.30454301834106,5,4
177.21618509292603,2,2
192.5299355983734,1,3
194.91410636901855,5,2
197.29193234443665,5,1
199.80896043777466,5,2
202.2919111251831,5,7
204.80084037780762,5,1
205.7523317337036,3
207.31503415107727,5,2
208.49872374534607,3
209.820538520813,5,2
212.3072166442871,5,3
214.8089668750763,5,1
217.31854248046875,5,2
218.00407314300537,3
219.81380701065063,5,0
222.32373762130737,5,9
224.8114674091339,5,2
227.31688475608826,5,1
229.79206681251526,5,2
232.306223154068,5,2
233.22919607162476,3
234.81195783615112,5,2
237.32198858261108,5,5
239.81509733200073,5,7
242.29731607437134,5,6
244.82159423828125,5,2
245.28834748268127,4
247.32274746894836,5,8
249.81814432144165,5,6
252.31553292274475,5,8
254.82075929641724,5,9
257.29221081733704,5,6
257.8223006725311,3
259.80949234962463,5,6
261.3276915550232,4
262.30720019340515,5,4
264.8216903209686,5,9
265.776282787323,4
267.32041120529175,5,6
269.21684980392456,2,3
