Time,Event Code,Notes
13.004028081893921,1,1
15.584468126296997,5,9
18.074965238571167,5,2
20.582524299621582,5,2
21.04886817932129,3
23.075962781906128,5,0
25.583117961883545,5,5
28.085323572158813,5,2
30.574026823043823,5,2
31.01716947555542,3
33.08241820335388,5,6
35.58531713485718,5,5
38.071953535079956,5,5
38.512049436569214,3
40.58242750167847,5,5
41.432573318481445,3
43.08559441566467,5,7
45.5856409072876,5,4
48.07731866836548,5,0
50.57847452163696,5,4
53.081706047058105,5,4
53.47865915298462,3
55.577311515808105,5,2
58.07991051673889,5,5
60.58786463737488,5,0
63.08282804489136,5,0
63.52588653564453,3
65.58295321464539,5,9
68.07740116119385,5,1
70.58410334587097,5,1
71.1832480430603,3
73.09467077255249,5,3
75.57953524589539,5,7
78.07538223266602,5,4
80.57823014259338,5,4
81.20126032829285,3
83.08471870422363,5,0
85.58043789863586,5,3
88.08258700370789,5,5
89.9967405796051,2,1
100.43149614334106,1,2
103.08075475692749,5,6
105.57912826538086,5,1
108.07210230827332,5,4
110.57335615158081,5,4
111.15051102638245,4
113.08253288269043,5,8
115.58984851837158,5,3
118.07689046859741,5,5
120.58439493179321,5,3
121.21142268180847,3
123.07674860954285,5,7
125.58715343475342,5,1
128.08398509025574,5,7
128.75997185707092,3
130.58230829238892,5,5
133.08349084854126,5,9
135.59648251533508,5,7
138.09390664100647,5,9
138.7782337665558,3
140.58660435676575,5,3
143.08356475830078,5,7
145.58157467842102,5,0
148.09228920936584,5,6
150.59182381629944,5,4
153.08758282661438,5,8
155.58795642852783,5,0
157.36280512809753,4
158.0833444595337,5,8
158.77255868911743,3
160.57788395881653,5,6
163.10158324241638,5,9
165.58263731002808,5,6
166.26692533493042,3
168.0978844165802,5,5
170.5877401828766,5,6
171.4889783859253,3
173.08399415016174,5,6
173.68859028816223,4
175.5852472782135,5,6
175.92516446113586,3
177.47752952575684,2,2
196.90979623794556,1,3
199.5453748703003,5,9
202.08933353424072,5,8
204.59145140647888,5,7
207.08821940422058,5,0
209.5917603969574,5,9
212.09443593025208,5,7
212.73340463638306,3
214.5854616165161,5,0
215.34137225151062,3
217.09531688690186,5,6
219.5879921913147,5,4
222.07910799980164,5,8
224.58593463897705,5,6
225.2457447052002,3
227.07336807250977,5,0
229.59080982208252,5,3
232.0817654132843,5,6
233.11972999572754,3
234.5942301750183,5,7
237.07131004333496,5,3
237.86497855186462,3
239.593763589859,5,3
240.4296317100525,4
242.08160042762756,5,8
244.59171676635742,5,1
247.07526969909668,5,9
249.5824818611145,5,1
250.20345544815063,4
252.0808665752411,5,3
252.7756667137146,4
254.58923387527466,5,9
257.09431982040405,5,6
259.58484268188477,5,5
262.0837814807892,5,8
262.9865050315857,4
264.6060514450073,5,3
267.0812289714813,5,2
269.59243607521057,5,8
270.26057839393616,3
272.08683228492737,5,0
273.96998739242554,2,3
