Time,Event Code,Notes
15.711071968078613,1,1
18.152499675750732,5,0
20.69819688796997,5,8
23.199217081069946,5,8
23.645442724227905,3
25.655898571014404,5,8
26.42624855041504,3
28.151811838150024,5,8
28.89577054977417,3
30.669615507125854,5,3
33.17582106590271,5,0
35.64876842498779,5,1
38.147730350494385,5,1
38.6750431060791,3
40.647971391677856,5,9
43.1509006023407,5,6
45.64795398712158,5,7
48.171003580093384,5,0
50.649672508239746,5,0
51.213449239730835,3
53.15283179283142,5,8
55.64615082740784,5,3
58.14599013328552,5,1
60.64730143547058,5,9
63.15014719963074,5,9
63.66863012313843,3
65.65170788764954,5,6
68.14882254600525,5,0
70.65258932113647,5,7
73.14938688278198,5,3
75.64772963523865,5,6
78.15128588676453,5,6
78.7668969631195,3
80.68168592453003,5,4
83.15539073944092,5,0
85.6505355834961,5,1
88.18126392364502,5,1
88.7130970954895,3
90.68260741233826,5,3
92.675302028656,2,1
105.18811535835266,1,2
107.65063405036926,5,7
110.14971828460693,5,5
112.65378046035767,5,0
115.14657664299011,5,4
117.65198945999146,5,0
118.44124865531921,3
120.1474871635437,5,9
122.64775347709656,5,9
125.15474486351013,5,9
125.67399954795837,3
127.65833687782288,5,2
130.18808674812317,5,7
132.65538954734802,5,0
135.17184448242188,5,0
137.64545106887817,5,0
138.08804035186768,3
140.17186903953552,5,9
142.6496045589447,5,0
143.76944637298584,3
145.15226459503174,5,0
147.64656138420105,5,0
148.49584007263184,3
150.14992260932922,5,7
152.65017795562744,5,0
153.65129733085632,3
155.150137424469,5,7
156.11985850334167,3
157.64572668075562,5,8
160.14871764183044,5,0
162.65285420417786,5,2
165.15305542945862,5,0
167.65364837646484,5,6
170.14772987365723,5,2
172.65278673171997,5,4
175.15059566497803,5,2
175.99429869651794,3
177.65605521202087,5,0
180.1826958656311,5,3
182.0889368057251,2,2
199.97998547554016,1,3
202.6223258972168,5,2
205.15409445762634,5,4
207.651713848114,5,8
210.15520334243774,5,5
212.65321803092957,5,4
213.1225986480713,3
215.1604311466217,5,6
217.65273141860962,5,4
220.14588499069214,5,4
222.6451756954193,5,5
225.15142846107483,5,5
227.65627598762512,5,6
230.15974855422974,5,8
232.6530520915985,5,3
235.15140390396118,5,6
236.05458307266235,3
237.65209412574768,5,2
240.15166091918945,5,3
241.37740993499756,3
242.64640021324158,5,9
245.1484456062317,5,2
247.65788674354553,5,7
250.15295243263245,5,4
252.65646314620972,5,4
255.1517298221588,5,1
257.65285539627075,5,6
260.15375661849976,5,4
262.65526366233826,5,4
263.375746011734,4
265.1491701602936,5,5
267.65208983421326,5,8
270.14536809921265,5,0
272.6524097919464,5,5
275.14631056785583,5,8
277.02205896377563,2,3
