pelvis_x,pelvis_y,pelvis_z,L5_x,L5_y,L5_z,L3_x,L3_y,L3_z,T12_x,T12_y,T12_z,T8_x,T8_y,T8_z,neck_x,neck_y,neck_z,head_x,head_y,head_z,shoulderRight_x,shoulderRight_y,shoulderRight_z,upperArmRight_x,upperArmRight_y,upperArmRight_z,forearmRight_x,forearmRight_y,forearmRight_z,handRight_x,handRight_y,handRight_z,shoulderLeft_x,shoulderLeft_y,shoulderLeft_z,upperArmLeft_x,upperArmLeft_y,upperArmLeft_z,forearmLeft_x,forearmLeft_y,forearmLeft_z,handLeft_x,handLeft_y,handLeft_z,upperLegRight_x,upperLegRight_y,upperLegRight_z,lowerLegRight_x,lowerLegRight_y,lowerLegRight_z,footRight_x,footRight_y,footRight_z,toeRight_x,toeRight_y,toeRight_z,upperLegLeft_x,upperLegLeft_y,upperLegLeft_z,lowerLegLeft_x,lowerLegLeft_y,lowerLegLeft_z,footLeft_x,footLeft_y,footLeft_z,toeLeft_x,toeLeft_y,toeLeft_z,vel_x,vel_y,vel_z
1.274810,2.504589,0.875436,1.276978,2.506773,0.961384,1.274380,2.506033,1.054143,1.281302,2.510625,1.138496,1.289824,2.516026,1.222559,1.292617,2.518317,1.340337,1.276989,2.504486,1.424471,1.278604,2.539754,1.288575,1.217239,2.647124,1.267767,1.209322,2.639282,1.003598,1.169973,2.657478,0.798757,1.303967,2.494875,1.288844,1.357743,2.383698,1.267095,1.337925,2.369579,1.003812,1.335900,2.329814,0.798253,1.238566,2.566091,0.875475,1.251931,2.576984,0.512058,1.283447,2.596093,0.086724,1.144365,2.534522,0.014604,1.311086,2.443121,0.876752,1.328802,2.449165,0.513408,1.362425,2.464438,0.088081,1.239145,2.372753,0.018479,-0.030722,0.009953,-0.000372
1.274685,2.504403,0.875437,1.276893,2.506623,0.961383,1.274325,2.505910,1.054144,1.281260,2.510538,1.138494,1.289788,2.515974,1.222554,1.292588,2.518303,1.340330,1.276909,2.504499,1.424460,1.278554,2.539701,1.288573,1.217042,2.646985,1.267765,1.208947,2.638987,1.003607,1.169376,2.657045,0.798798,1.303970,2.494852,1.288854,1.357911,2.383735,1.267207,1.338122,2.369142,1.003950,1.335659,2.329118,0.798450,1.238354,2.565853,0.875472,1.251790,2.576717,0.512057,1.283526,2.595946,0.086745,1.144451,2.534394,0.014602,1.311051,2.442988,0.876757,1.328419,2.448913,0.513396,1.362137,2.464212,0.088077,1.238856,2.372524,0.018482,-0.029515,0.008502,-0.000289
1.274555,2.504210,0.875439,1.276805,2.506468,0.961383,1.274268,2.505784,1.054144,1.281217,2.510449,1.138491,1.289750,2.515922,1.222548,1.292557,2.518290,1.340324,1.276825,2.504515,1.424448,1.278502,2.539648,1.288572,1.216834,2.646841,1.267764,1.208552,2.638680,1.003618,1.168744,2.656589,0.798842,1.303974,2.494831,1.288865,1.358089,2.383778,1.267323,1.338330,2.368688,1.004094,1.335410,2.328394,0.798656,1.238129,2.565604,0.875469,1.251642,2.576437,0.512055,1.283611,2.595788,0.086767,1.144543,2.534256,0.014600,1.311016,2.442852,0.876764,1.328009,2.448644,0.513383,1.361827,2.463968,0.088072,1.238545,2.372277,0.018484,-0.028254,0.006974,-0.000209
1.274424,2.504015,0.875441,1.276716,2.506311,0.961382,1.274211,2.505657,1.054145,1.281174,2.510359,1.138488,1.289713,2.515871,1.222542,1.292526,2.518278,1.340317,1.276739,2.504532,1.424436,1.278450,2.539595,1.288571,1.216623,2.646695,1.267763,1.208151,2.638371,1.003628,1.168102,2.656128,0.798887,1.303978,2.494810,1.288876,1.358269,2.383821,1.267441,1.338540,2.368231,1.004241,1.335158,2.327663,0.798865,1.237902,2.565352,0.875465,1.251493,2.576153,0.512054,1.283698,2.595628,0.086789,1.144637,2.534116,0.014598,1.310981,2.442714,0.876770,1.327593,2.448373,0.513369,1.361512,2.463721,0.088067,1.238228,2.372025,0.018487,-0.026980,0.005428,-0.000129
1.274295,2.503824,0.875443,1.276628,2.506157,0.961382,1.274154,2.505531,1.054146,1.281131,2.510270,1.138486,1.289676,2.515819,1.222537,1.292496,2.518265,1.340310,1.276655,2.504548,1.424424,1.278399,2.539543,1.288570,1.216417,2.646552,1.267761,1.207760,2.638067,1.003638,1.167478,2.655678,0.798930,1.303982,2.494788,1.288887,1.358444,2.383862,1.267557,1.338744,2.367782,1.004384,1.334911,2.326946,0.799068,1.237681,2.565106,0.875462,1.251347,2.575876,0.512052,1.283781,2.595473,0.086810,1.144728,2.533981,0.014596,1.310946,2.442578,0.876776,1.327191,2.448108,0.513356,1.361208,2.463482,0.088062,1.237922,2.371783,0.018489,-0.025733,0.003920,-0.000048
1.274173,2.503642,0.875444,1.276545,2.506009,0.961381,1.274101,2.505410,1.054146,1.281091,2.510184,1.138483,1.289641,2.515767,1.222531,1.292467,2.518250,1.340304,1.276577,2.504559,1.424412,1.278350,2.539490,1.288568,1.216225,2.646416,1.267760,1.207396,2.637777,1.003647,1.166900,2.655256,0.798970,1.303985,2.494765,1.288896,1.358607,2.383897,1.267666,1.338936,2.367353,1.004519,1.334675,2.326264,0.799261,1.237474,2.564873,0.875459,1.251209,2.575617,0.512051,1.283857,2.595331,0.086830,1.144810,2.533858,0.014594,1.310911,2.442447,0.876781,1.326821,2.447863,0.513344,1.360931,2.463264,0.088058,1.237644,2.371562,0.018491,-0.024552,0.002507,0.000036
1.274064,2.503474,0.875444,1.276471,2.505872,0.961380,1.274052,2.505297,1.054146,1.281054,2.510101,1.138480,1.289609,2.515714,1.222526,1.292442,2.518230,1.340298,1.276507,2.504563,1.424402,1.278307,2.539439,1.288566,1.216055,2.646290,1.267757,1.207072,2.637508,1.003655,1.166393,2.654881,0.799004,1.303986,2.494738,1.288903,1.358751,2.383922,1.267765,1.339107,2.366956,1.004642,1.334457,2.325639,0.799437,1.237290,2.564662,0.875456,1.251083,2.575386,0.512049,1.283921,2.595209,0.086848,1.144880,2.533755,0.014591,1.310876,2.442323,0.876786,1.326503,2.447648,0.513333,1.360699,2.463079,0.088055,1.237410,2.371377,0.018494,-0.023477,0.001245,0.000126
1.273970,2.503326,0.875444,1.276406,2.505749,0.961378,1.274009,2.505194,1.054145,1.281022,2.510023,1.138477,1.289582,2.515661,1.222520,1.292421,2.518204,1.340291,1.276449,2.504558,1.424392,1.278271,2.539388,1.288561,1.215914,2.646179,1.267754,1.206807,2.637269,1.003660,1.165985,2.654569,0.799031,1.303985,2.494708,1.288906,1.358868,2.383933,1.267850,1.339250,2.366605,1.004747,1.334263,2.325090,0.799588,1.237139,2.564479,0.875452,1.250975,2.575194,0.512048,1.283968,2.595117,0.086863,1.144931,2.533679,0.014589,1.310841,2.442211,0.876788,1.326258,2.447476,0.513325,1.360529,2.462942,0.088054,1.237237,2.371239,0.018496,-0.022547,0.000192,0.000224
1.273819,2.503068,0.875439,1.276299,2.505526,0.961371,1.273936,2.505000,1.054138,1.280967,2.509865,1.138467,1.289537,2.515540,1.222507,1.292388,2.518123,1.340277,1.276359,2.504509,1.424372,1.278215,2.539279,1.288543,1.215701,2.645981,1.267743,1.206412,2.636839,1.003663,1.165429,2.654107,0.799063,1.303973,2.494625,1.288900,1.359039,2.383912,1.267991,1.339470,2.365968,1.004925,1.333903,2.324125,0.799845,1.236917,2.564179,0.875445,1.250793,2.574913,0.512042,1.284006,2.595022,0.086883,1.144974,2.533618,0.014581,1.310760,2.441995,0.876785,1.325976,2.447252,0.513313,1.360393,2.462820,0.088057,1.237094,2.371125,0.018503,-0.020907,-0.001393,0.000492
1.273723,2.502879,0.875431,1.276229,2.505352,0.961362,1.273886,2.504842,1.054130,1.280929,2.509724,1.138456,1.289508,2.515416,1.222494,1.292369,2.518021,1.340264,1.276309,2.504427,1.424356,1.278182,2.539174,1.288520,1.215592,2.645833,1.267730,1.206216,2.636511,1.003658,1.165216,2.653863,0.799069,1.303954,2.494528,1.288882,1.359117,2.383844,1.268083,1.339591,2.365487,1.005043,1.333627,2.323426,0.800020,1.236806,2.563980,0.875438,1.250670,2.574766,0.512037,1.283987,2.595027,0.086893,1.144955,2.533650,0.014572,1.310680,2.441815,0.876777,1.325943,2.447175,0.513308,1.360469,2.462859,0.088066,1.237161,2.371178,0.018509,-0.019771,-0.002256,0.000788
