pelvis_x,pelvis_y,pelvis_z,L5_x,L5_y,L5_z,L3_x,L3_y,L3_z,T12_x,T12_y,T12_z,T8_x,T8_y,T8_z,neck_x,neck_y,neck_z,head_x,head_y,head_z,shoulderRight_x,shoulderRight_y,shoulderRight_z,upperArmRight_x,upperArmRight_y,upperArmRight_z,forearmRight_x,forearmRight_y,forearmRight_z,handRight_x,handRight_y,handRight_z,shoulderLeft_x,shoulderLeft_y,shoulderLeft_z,upperArmLeft_x,upperArmLeft_y,upperArmLeft_z,forearmLeft_x,forearmLeft_y,forearmLeft_z,handLeft_x,handLeft_y,handLeft_z,upperLegRight_x,upperLegRight_y,upperLegRight_z,lowerLegRight_x,lowerLegRight_y,lowerLegRight_z,footRight_x,footRight_y,footRight_z,toeRight_x,toeRight_y,toeRight_z,upperLegLeft_x,upperLegLeft_y,upperLegLeft_z,lowerLegLeft_x,lowerLegLeft_y,lowerLegLeft_z,footLeft_x,footLeft_y,footLeft_z,toeLeft_x,toeLeft_y,toeLeft_z,vel_x,vel_y,vel_z
3.613648,-2.118841,1.029737,3.613461,-2.117677,1.132217,3.623200,-2.120934,1.243370,3.621968,-2.119074,1.345304,3.620235,-2.116913,1.447111,3.631175,-2.120198,1.595453,3.661428,-2.149416,1.691259,3.610376,-2.152129,1.531138,3.542036,-2.309735,1.501911,3.570948,-2.335807,1.213960,3.618070,-2.368171,0.986304,3.642637,-2.085333,1.530252,3.721315,-1.935347,1.489294,3.748674,-1.951998,1.200508,3.810345,-1.958205,0.974124,3.578139,-2.195977,1.031276,3.638069,-2.236828,0.610621,3.587380,-2.231803,0.111803,3.746695,-2.335894,0.025441,3.649150,-2.041692,1.029632,3.664831,-2.030300,0.603217,3.618813,-2.000393,0.104818,3.805984,-2.037689,0.019667,-0.025394,-0.116962,0.047543
3.613051,-2.120509,1.029818,3.613255,-2.119238,1.132297,3.623190,-2.122353,1.243436,3.622025,-2.120397,1.345369,3.620258,-2.118142,1.447173,3.631064,-2.121248,1.595529,3.661319,-2.150308,1.691381,3.610386,-2.153350,1.531186,3.542665,-2.311259,1.502146,3.570680,-2.337960,1.214167,3.614793,-2.372649,0.986297,3.642434,-2.086445,1.530260,3.720640,-1.936223,1.489250,3.746266,-1.952587,1.200289,3.803292,-1.952572,0.972802,3.577784,-2.197749,1.031573,3.634258,-2.236115,0.610232,3.587012,-2.232268,0.111078,3.746495,-2.336287,0.024938,3.648318,-2.043252,1.029499,3.664069,-2.030977,0.603113,3.619180,-2.000385,0.104657,3.806272,-2.037621,0.019307,-0.039433,-0.113882,0.039918
3.612454,-2.122177,1.029900,3.613049,-2.120799,1.132376,3.623180,-2.123772,1.243501,3.622081,-2.121719,1.345433,3.620282,-2.119371,1.447235,3.630952,-2.122298,1.595605,3.661211,-2.151201,1.691503,3.610397,-2.154570,1.531234,3.543294,-2.312782,1.502382,3.570412,-2.340114,1.214374,3.611515,-2.377128,0.986290,3.642231,-2.087557,1.530267,3.719966,-1.937098,1.489206,3.743858,-1.953176,1.200071,3.796240,-1.946938,0.971480,3.577430,-2.199522,1.031870,3.630446,-2.235401,0.609843,3.586644,-2.232733,0.110352,3.746295,-2.336679,0.024435,3.647487,-2.044812,1.029366,3.663307,-2.031654,0.603010,3.619547,-2.000376,0.104496,3.806560,-2.037554,0.018946,-0.053472,-0.110801,0.032293
3.611691,-2.123767,1.029996,3.612684,-2.122295,1.132468,3.623035,-2.125164,1.243576,3.622032,-2.123056,1.345508,3.620234,-2.120664,1.447308,3.630826,-2.123498,1.595685,3.661097,-2.152290,1.691614,3.610364,-2.155882,1.531270,3.543841,-2.314362,1.502528,3.569943,-2.342450,1.214500,3.608179,-2.381586,0.986242,3.642000,-2.088769,1.530290,3.719281,-1.938082,1.489190,3.741535,-1.953530,1.199883,3.789419,-1.941561,0.970406,3.576908,-2.201215,1.032172,3.626369,-2.234443,0.609486,3.586315,-2.233063,0.109672,3.746149,-2.336949,0.024024,3.646489,-2.046296,1.029257,3.662359,-2.032280,0.602930,3.619788,-2.000400,0.104350,3.806762,-2.037521,0.018690,-0.061547,-0.107081,0.027788
3.610626,-2.125241,1.030128,3.612058,-2.123692,1.132593,3.622683,-2.126512,1.243676,3.621830,-2.124412,1.345610,3.620095,-2.122053,1.447412,3.630698,-2.124926,1.595788,3.660992,-2.153679,1.691721,3.610276,-2.157326,1.531302,3.544266,-2.316021,1.502549,3.569152,-2.345109,1.214515,3.604750,-2.386053,0.986140,3.641742,-2.090129,1.530349,3.718606,-1.939236,1.489216,3.739371,-1.953544,1.199738,3.782858,-1.936494,0.969695,3.576095,-2.202794,1.032510,3.621881,-2.233045,0.609194,3.586047,-2.233166,0.109064,3.746091,-2.337017,0.023766,3.645182,-2.047663,1.029186,3.661079,-2.032833,0.602888,3.619823,-2.000489,0.104230,3.806821,-2.037548,0.018595,-0.059720,-0.101835,0.028954
3.609396,-2.126636,1.030274,3.611273,-2.125025,1.132731,3.622196,-2.127832,1.243786,3.621522,-2.125782,1.345721,3.619885,-2.123507,1.447528,3.630556,-2.126505,1.595896,3.660882,-2.155265,1.691816,3.610145,-2.158861,1.531321,3.544609,-2.317737,1.502481,3.568159,-2.347952,1.214450,3.601262,-2.390501,0.985996,3.641455,-2.091589,1.530423,3.717919,-1.940497,1.489270,3.737291,-1.953323,1.199624,3.776528,-1.931682,0.969232,3.575114,-2.204294,1.032853,3.617127,-2.231402,0.608933,3.585819,-2.233135,0.108503,3.746086,-2.336963,0.023598,3.643708,-2.048954,1.029138,3.659613,-2.033335,0.602870,3.619733,-2.000610,0.104126,3.806795,-2.037609,0.018605,-0.051929,-0.095949,0.033240
3.608238,-2.127990,1.030380,3.610479,-2.126335,1.132830,3.621654,-2.129151,1.243859,3.621137,-2.127170,1.345797,3.619594,-2.124997,1.447607,3.630350,-2.128149,1.595966,3.660723,-2.156936,1.691863,3.609968,-2.160453,1.531297,3.544907,-2.319504,1.502345,3.567128,-2.350738,1.214314,3.597752,-2.394822,0.985810,3.641113,-2.093104,1.530464,3.717156,-1.941793,1.489333,3.735155,-1.952952,1.199530,3.770572,-1.927220,0.968922,3.574172,-2.205739,1.033116,3.612272,-2.229852,0.608646,3.585601,-2.233109,0.107954,3.746084,-2.336911,0.023424,3.642340,-2.050218,1.029090,3.658209,-2.033806,0.602851,3.619635,-2.000702,0.104030,3.806768,-2.037668,0.018650,-0.044020,-0.091442,0.036105
3.607243,-2.129339,1.030428,3.609699,-2.127650,1.132873,3.621043,-2.130490,1.243884,3.620641,-2.128588,1.345825,3.619180,-2.126530,1.447638,3.630039,-2.129849,1.595986,3.660482,-2.158681,1.691847,3.609721,-2.162109,1.531210,3.545137,-2.321334,1.502139,3.566036,-2.353430,1.214104,3.594203,-2.399026,0.985577,3.640686,-2.094676,1.530447,3.716276,-1.943119,1.489389,3.732891,-1.952436,1.199440,3.765033,-1.923135,0.968754,3.573343,-2.207158,1.033262,3.607186,-2.228415,0.608294,3.585381,-2.233152,0.107391,3.746065,-2.336907,0.023186,3.641182,-2.051497,1.029042,3.656970,-2.034282,0.602831,3.619554,-2.000751,0.103949,3.806767,-2.037715,0.018745,-0.036403,-0.090987,0.036252
3.606321,-2.130648,1.030435,3.608910,-2.128942,1.132876,3.620378,-2.131827,1.243874,3.620068,-2.130023,1.345816,3.618686,-2.128100,1.447634,3.629665,-2.131614,1.595968,3.660191,-2.160512,1.691783,3.609428,-2.163823,1.531080,3.545321,-2.323215,1.501866,3.564906,-2.356064,1.213824,3.590632,-2.403103,0.985301,3.640203,-2.096302,1.530396,3.715318,-1.944478,1.489454,3.730570,-1.951769,1.199370,3.759868,-1.919399,0.968737,3.572552,-2.208522,1.033327,3.601999,-2.227071,0.607914,3.585172,-2.233200,0.106841,3.746047,-2.336905,0.022941,3.640128,-2.052750,1.028994,3.655793,-2.034726,0.602811,3.619465,-2.000770,0.103877,3.806765,-2.037759,0.018875,-0.028667,-0.091911,0.034977
3.605441,-2.131851,1.030403,3.608187,-2.130166,1.132840,3.619781,-2.133123,1.243823,3.619555,-2.131436,1.345767,3.618235,-2.129659,1.447588,3.629298,-2.133379,1.595911,3.659907,-2.162343,1.691680,3.609153,-2.165543,1.530926,3.545565,-2.325113,1.501554,3.563961,-2.358516,1.213495,3.587121,-2.406921,0.984987,3.639726,-2.097930,1.530334,3.714332,-1.945812,1.489555,3.728263,-1.951017,1.199357,3.755091,-1.916029,0.968806,3.571781,-2.209772,1.033331,3.597263,-2.226096,0.607556,3.584985,-2.233203,0.106353,3.746033,-2.336887,0.022760,3.639139,-2.053906,1.028927,3.654613,-2.035050,0.602774,3.619418,-2.000737,0.103783,3.806771,-2.037793,0.018929,-0.025432,-0.088220,0.031635
