pelvis_x,pelvis_y,pelvis_z,L5_x,L5_y,L5_z,L3_x,L3_y,L3_z,T12_x,T12_y,T12_z,T8_x,T8_y,T8_z,neck_x,neck_y,neck_z,head_x,head_y,head_z,shoulderRight_x,shoulderRight_y,shoulderRight_z,upperArmRight_x,upperArmRight_y,upperArmRight_z,forearmRight_x,forearmRight_y,forearmRight_z,handRight_x,handRight_y,handRight_z,shoulderLeft_x,shoulderLeft_y,shoulderLeft_z,upperArmLeft_x,upperArmLeft_y,upperArmLeft_z,forearmLeft_x,forearmLeft_y,forearmLeft_z,handLeft_x,handLeft_y,handLeft_z,upperLegRight_x,upperLegRight_y,upperLegRight_z,lowerLegRight_x,lowerLegRight_y,lowerLegRight_z,footRight_x,footRight_y,footRight_z,toeRight_x,toeRight_y,toeRight_z,upperLegLeft_x,upperLegLeft_y,upperLegLeft_z,lowerLegLeft_x,lowerLegLeft_y,lowerLegLeft_z,footLeft_x,footLeft_y,footLeft_z,toeLeft_x,toeLeft_y,toeLeft_z,vel_x,vel_y,vel_z
-0.747163,8.177644,0.901319,-0.761967,8.196940,0.991159,-0.771378,8.201301,1.093176,-0.781469,8.211693,1.185660,-0.790118,8.219543,1.278434,-0.796359,8.215362,1.407180,-0.792963,8.192754,1.492736,-0.818835,8.208781,1.349097,-0.932182,8.165906,1.323224,-0.900257,8.144649,1.068792,-0.857830,8.090576,0.860549,-0.768607,8.225898,1.352087,-0.650151,8.257917,1.334830,-0.626927,8.205367,1.084015,-0.564701,8.176160,0.875772,-0.818887,8.153711,0.894543,-0.859533,8.035141,0.515923,-0.912337,8.155927,0.111774,-0.938206,8.020115,0.020513,-0.675412,8.201548,0.907921,-0.665448,8.184554,0.509590,-0.666576,8.183363,0.084502,-0.596631,8.046027,0.019916,0.070474,-0.115766,-0.014522
-0.746465,8.175616,0.901226,-0.761025,8.195095,0.991066,-0.770145,8.199609,1.093101,-0.780021,8.210101,1.185597,-0.788463,8.218024,1.278384,-0.794366,8.213937,1.407149,-0.790693,8.191469,1.492729,-0.816974,8.207211,1.349147,-0.930148,8.163693,1.323584,-0.898814,8.141749,1.069139,-0.858633,8.087203,0.860579,-0.766817,8.224574,1.351996,-0.648581,8.257326,1.334604,-0.624646,8.206039,1.083602,-0.564216,8.175658,0.875015,-0.818132,8.151431,0.894761,-0.854908,8.034441,0.515292,-0.905730,8.149854,0.109399,-0.925824,8.010947,0.020837,-0.674771,8.199768,0.907519,-0.664266,8.183374,0.509176,-0.666877,8.182679,0.084096,-0.596513,8.045565,0.019495,0.055014,-0.119450,-0.015619
-0.745767,8.173588,0.901134,-0.760082,8.193250,0.990973,-0.768913,8.197918,1.093027,-0.778572,8.208509,1.185534,-0.786807,8.216505,1.278334,-0.792373,8.212512,1.407117,-0.788424,8.190184,1.492722,-0.815112,8.205640,1.349196,-0.928114,8.161480,1.323945,-0.897370,8.138849,1.069487,-0.859437,8.083831,0.860609,-0.765026,8.223249,1.351906,-0.647012,8.256735,1.334378,-0.622365,8.206712,1.083189,-0.563732,8.175156,0.874257,-0.817378,8.149152,0.894979,-0.850284,8.033742,0.514660,-0.899123,8.143781,0.107023,-0.913442,8.001779,0.021161,-0.674129,8.197989,0.907117,-0.663084,8.182193,0.508762,-0.667178,8.181995,0.083690,-0.596394,8.045104,0.019075,0.039553,-0.123134,-0.016715
-0.745152,8.171630,0.901031,-0.759265,8.191431,0.990872,-0.767834,8.196244,1.092943,-0.777296,8.206947,1.185458,-0.785336,8.215045,1.278266,-0.790572,8.211208,1.407067,-0.786351,8.189042,1.492703,-0.813424,8.204149,1.349215,-0.926232,8.159311,1.324280,-0.896068,8.135978,1.069816,-0.861022,8.080575,0.860552,-0.763417,8.222015,1.351779,-0.645643,8.256253,1.334071,-0.620583,8.207392,1.082690,-0.563738,8.174725,0.873426,-0.816700,8.146941,0.895142,-0.845858,8.032982,0.514063,-0.893611,8.138667,0.105093,-0.902704,7.994298,0.021428,-0.673578,8.196283,0.906749,-0.662052,8.181163,0.508380,-0.667512,8.181494,0.083321,-0.596327,8.044791,0.018747,0.025411,-0.126023,-0.016757
-0.744646,8.169811,0.900913,-0.758613,8.189680,0.990762,-0.766958,8.194628,1.092845,-0.776249,8.205457,1.185362,-0.784111,8.213699,1.278173,-0.789024,8.210106,1.406994,-0.784537,8.188138,1.492667,-0.811961,8.202798,1.349189,-0.924539,8.157214,1.324582,-0.894907,8.133162,1.070121,-0.863785,8.077384,0.860363,-0.762049,8.220941,1.351597,-0.644549,8.255977,1.333639,-0.619472,8.208126,1.082064,-0.564404,8.174345,0.872503,-0.816124,8.144873,0.895226,-0.841578,8.032068,0.513539,-0.889725,8.134901,0.103869,-0.894346,7.989245,0.021720,-0.673141,8.194713,0.906431,-0.661222,8.180366,0.508047,-0.667923,8.181290,0.083009,-0.596348,8.044725,0.018573,0.012893,-0.127323,-0.015428
-0.744223,8.168063,0.900784,-0.758085,8.187954,0.990645,-0.766234,8.193031,1.092737,-0.775375,8.203996,1.185253,-0.783071,8.212413,1.278062,-0.787668,8.209125,1.406903,-0.782920,8.187376,1.492618,-0.810671,8.201525,1.349132,-0.922999,8.155160,1.324859,-0.893886,8.130376,1.070408,-0.867328,8.074310,0.860086,-0.760862,8.219957,1.351379,-0.643656,8.255811,1.333126,-0.618860,8.208868,1.081352,-0.565561,8.174036,0.871507,-0.815625,8.142874,0.895255,-0.837498,8.031093,0.513049,-0.886933,8.132093,0.103089,-0.887633,7.985879,0.021955,-0.672795,8.193216,0.906147,-0.660542,8.179719,0.507747,-0.668366,8.181268,0.082733,-0.596420,8.044807,0.018493,0.001692,-0.127828,-0.013045
-0.743894,8.166258,0.900648,-0.757688,8.186146,0.990520,-0.765664,8.191351,1.092619,-0.774670,8.202465,1.185131,-0.782212,8.211077,1.277935,-0.786507,8.208136,1.406795,-0.781510,8.186619,1.492553,-0.809572,8.200232,1.349058,-0.921655,8.153111,1.325117,-0.893146,8.127570,1.070672,-0.871243,8.071621,0.859771,-0.759863,8.218944,1.351141,-0.642943,8.255564,1.332579,-0.618728,8.209492,1.080590,-0.567192,8.173935,0.870425,-0.815207,8.140793,0.895247,-0.833973,8.030279,0.512504,-0.884737,8.130029,0.102410,-0.882002,7.983659,0.021830,-0.672555,8.191688,0.905885,-0.660000,8.179133,0.507466,-0.668743,8.181269,0.082474,-0.596483,8.044886,0.018418,-0.007788,-0.129121,-0.009494
-0.743660,8.164370,0.900512,-0.757425,8.184221,0.990396,-0.765252,8.189555,1.092500,-0.774139,8.200833,1.185004,-0.781536,8.209671,1.277798,-0.785540,8.207132,1.406675,-0.780309,8.185854,1.492480,-0.808669,8.198910,1.348969,-0.920519,8.151077,1.325354,-0.892735,8.124685,1.070916,-0.875452,8.069476,0.859402,-0.759054,8.217887,1.350884,-0.642401,8.255192,1.332002,-0.619124,8.209978,1.079770,-0.569381,8.174103,0.869227,-0.814868,8.138592,0.895209,-0.831047,8.029552,0.511916,-0.883134,8.128812,0.101868,-0.877209,7.982836,0.021085,-0.672427,8.190113,0.905652,-0.659586,8.178604,0.507212,-0.669008,8.181245,0.082239,-0.596516,8.044915,0.018334,-0.014948,-0.132114,-0.004038
-0.743520,8.162426,0.900368,-0.757291,8.182214,0.990265,-0.764994,8.187678,1.092371,-0.773779,8.199129,1.184863,-0.781042,8.208215,1.277644,-0.784767,8.206121,1.406538,-0.779316,8.185093,1.492390,-0.807957,8.197567,1.348863,-0.919579,8.149048,1.325571,-0.892604,8.121781,1.071137,-0.880033,8.067716,0.858994,-0.758432,8.216800,1.350608,-0.642038,8.254740,1.331390,-0.620001,8.210346,1.078901,-0.572044,8.174478,0.867943,-0.814610,8.136309,0.895135,-0.828676,8.028985,0.511274,-0.882126,8.128340,0.101426,-0.873499,7.983159,0.019979,-0.672405,8.188507,0.905440,-0.659310,8.178135,0.506978,-0.669206,8.181244,0.082021,-0.596539,8.044940,0.018256,-0.020388,-0.135895,0.002585
-0.743475,8.160372,0.900198,-0.757276,8.180118,0.990100,-0.764875,8.185719,1.092207,-0.773577,8.197345,1.184685,-0.780725,8.206672,1.277451,-0.784197,8.205004,1.406358,-0.778532,8.184236,1.492260,-0.807438,8.196126,1.348742,-0.918840,8.146948,1.325774,-0.892742,8.118991,1.071321,-0.884804,8.066137,0.858640,-0.758004,8.215608,1.350328,-0.641864,8.254157,1.330780,-0.621196,8.210529,1.078041,-0.574916,8.175007,0.866652,-0.814441,8.133907,0.895025,-0.827085,8.029017,0.510452,-0.881216,8.128093,0.100627,-0.871046,7.983328,0.018995,-0.672486,8.186802,0.905212,-0.659182,8.177640,0.506729,-0.669373,8.181245,0.081785,-0.596561,8.044962,0.018144,-0.025512,-0.139315,0.008277
