pelvis_x,pelvis_y,pelvis_z,L5_x,L5_y,L5_z,L3_x,L3_y,L3_z,T12_x,T12_y,T12_z,T8_x,T8_y,T8_z,neck_x,neck_y,neck_z,head_x,head_y,head_z,shoulderRight_x,shoulderRight_y,shoulderRight_z,upperArmRight_x,upperArmRight_y,upperArmRight_z,forearmRight_x,forearmRight_y,forearmRight_z,handRight_x,handRight_y,handRight_z,shoulderLeft_x,shoulderLeft_y,shoulderLeft_z,upperArmLeft_x,upperArmLeft_y,upperArmLeft_z,forearmLeft_x,forearmLeft_y,forearmLeft_z,handLeft_x,handLeft_y,handLeft_z,upperLegRight_x,upperLegRight_y,upperLegRight_z,lowerLegRight_x,lowerLegRight_y,lowerLegRight_z,footRight_x,footRight_y,footRight_z,toeRight_x,toeRight_y,toeRight_z,upperLegLeft_x,upperLegLeft_y,upperLegLeft_z,lowerLegLeft_x,lowerLegLeft_y,lowerLegLeft_z,footLeft_x,footLeft_y,footLeft_z,toeLeft_x,toeLeft_y,toeLeft_z,vel_x,vel_y,vel_z
-2.700899,-0.204514,0.896356,-2.705987,-0.199806,0.991016,-2.720032,-0.213678,1.093924,-2.732511,-0.220303,1.188529,-2.747082,-0.230145,1.282446,-2.772749,-0.260204,1.410425,-2.792252,-0.320145,1.479670,-2.789011,-0.239301,1.350280,-2.912629,-0.208817,1.311331,-2.911878,-0.204080,1.055326,-2.947309,-0.204853,0.838871,-2.733641,-0.254206,1.357885,-2.603793,-0.281905,1.347894,-2.552118,-0.257602,1.098292,-2.484112,-0.256208,0.889769,-2.774961,-0.182906,0.891203,-2.775459,-0.224570,0.486823,-2.729706,-0.165276,0.085595,-2.774532,-0.309879,0.020036,-2.626818,-0.226142,0.901222,-2.651424,-0.332402,0.509609,-2.628173,-0.307761,0.102859,-2.702014,-0.432110,0.023474,0.105777,-0.304015,0.000564
-2.699411,-0.208146,0.896426,-2.704437,-0.203455,0.991090,-2.718531,-0.216875,1.094050,-2.730939,-0.222939,1.188700,-2.745445,-0.232041,1.282696,-2.771250,-0.260835,1.410929,-2.791496,-0.319849,1.480737,-2.787375,-0.240042,1.350674,-2.910488,-0.207574,1.311805,-2.910341,-0.203676,1.055789,-2.946609,-0.203870,0.839475,-2.732243,-0.255798,1.358243,-2.602959,-0.285905,1.348375,-2.551124,-0.264114,1.098592,-2.482670,-0.264778,0.890223,-2.773260,-0.185837,0.891302,-2.773513,-0.224670,0.486656,-2.727763,-0.165339,0.085432,-2.772677,-0.309856,0.019744,-2.625543,-0.230475,0.901263,-2.651596,-0.335921,0.509525,-2.626550,-0.310002,0.102968,-2.699807,-0.433858,0.022474,0.105059,-0.305083,0.011808
-2.697924,-0.211777,0.896496,-2.702888,-0.207103,0.991164,-2.717029,-0.220072,1.094175,-2.729367,-0.225575,1.188870,-2.743808,-0.233936,1.282947,-2.769751,-0.261467,1.411432,-2.790739,-0.319553,1.481805,-2.785740,-0.240782,1.351068,-2.908347,-0.206331,1.312280,-2.908804,-0.203272,1.056252,-2.945910,-0.202886,0.840079,-2.730846,-0.257389,1.358601,-2.602124,-0.289905,1.348856,-2.550131,-0.270626,1.098892,-2.481228,-0.273347,0.890678,-2.771560,-0.188768,0.891401,-2.771567,-0.224770,0.486488,-2.725819,-0.165403,0.085269,-2.770823,-0.309833,0.019453,-2.624269,-0.234807,0.901304,-2.651768,-0.339440,0.509441,-2.624926,-0.312242,0.103077,-2.697599,-0.435606,0.021475,0.104340,-0.306151,0.023052
-2.696481,-0.215484,0.896608,-2.701362,-0.210811,0.991281,-2.715530,-0.223352,1.094342,-2.727788,-0.228332,1.189078,-2.742158,-0.236005,1.283227,-2.768213,-0.262366,1.411941,-2.789878,-0.319493,1.482900,-2.784063,-0.241807,1.351488,-2.906205,-0.205588,1.312779,-2.907165,-0.202967,1.056746,-2.944905,-0.201754,0.840685,-2.729395,-0.259187,1.358993,-2.601209,-0.293888,1.349389,-2.549140,-0.277063,1.099253,-2.480014,-0.282036,0.891153,-2.769914,-0.191817,0.891555,-2.769844,-0.225035,0.486397,-2.724396,-0.165492,0.085172,-2.769522,-0.309829,0.019235,-2.623029,-0.239171,0.901374,-2.651418,-0.342389,0.509202,-2.623783,-0.314910,0.102906,-2.696127,-0.438163,0.020922,0.104302,-0.309349,0.030707
-2.695103,-0.219246,0.896835,-2.699883,-0.214554,0.991513,-2.714056,-0.226711,1.094620,-2.726234,-0.231227,1.189390,-2.740536,-0.238299,1.283597,-2.766679,-0.263636,1.412501,-2.788928,-0.319769,1.484071,-2.782375,-0.243230,1.351993,-2.904105,-0.205563,1.313354,-2.905412,-0.202724,1.057325,-2.943467,-0.200397,0.841327,-2.727915,-0.261268,1.359488,-2.600225,-0.297820,1.350064,-2.548203,-0.283383,1.099769,-2.479130,-0.290896,0.891730,-2.768354,-0.195006,0.891836,-2.768456,-0.225492,0.486462,-2.723831,-0.165631,0.085193,-2.769143,-0.309860,0.019146,-2.621832,-0.243504,0.901548,-2.650318,-0.344533,0.508808,-2.623525,-0.318566,0.102366,-2.696030,-0.442362,0.021272,0.105158,-0.316859,0.033926
-2.693769,-0.223082,0.897105,-2.698427,-0.218357,0.991787,-2.712583,-0.230153,1.094939,-2.724673,-0.234242,1.189739,-2.738902,-0.240766,1.283997,-2.765106,-0.265173,1.413066,-2.787874,-0.320280,1.485268,-2.780645,-0.244938,1.352524,-2.902005,-0.206038,1.313954,-2.903557,-0.202580,1.057935,-2.941724,-0.198890,0.841971,-2.726382,-0.263554,1.360018,-2.599159,-0.301736,1.350790,-2.547269,-0.289628,1.100346,-2.478474,-0.299875,0.892327,-2.766848,-0.198312,0.892171,-2.767291,-0.226114,0.486604,-2.723786,-0.165796,0.085278,-2.769317,-0.309909,0.019130,-2.620671,-0.247869,0.901751,-2.648697,-0.346107,0.508259,-2.623747,-0.322648,0.101546,-2.696668,-0.447371,0.022068,0.106694,-0.326500,0.033556
-2.692464,-0.227131,0.897241,-2.696953,-0.222349,0.991928,-2.711046,-0.233776,1.095129,-2.723009,-0.237442,1.189962,-2.737126,-0.243430,1.284272,-2.763330,-0.266937,1.413508,-2.786562,-0.320965,1.486373,-2.778747,-0.246872,1.352931,-2.899772,-0.206864,1.314446,-2.901535,-0.202742,1.058439,-2.939753,-0.197317,0.842528,-2.724668,-0.266021,1.360412,-2.597898,-0.305716,1.351350,-2.546188,-0.295857,1.100770,-2.477969,-0.308937,0.892723,-2.765352,-0.201787,0.892401,-2.766240,-0.226979,0.486664,-2.723766,-0.165941,0.085335,-2.769490,-0.309953,0.019099,-2.619560,-0.252491,0.901791,-2.646720,-0.347241,0.507398,-2.623710,-0.325904,0.100444,-2.696856,-0.451500,0.022388,0.108947,-0.333857,0.028549
-2.691241,-0.231496,0.897170,-2.695477,-0.226622,0.991863,-2.709445,-0.237659,1.095123,-2.721225,-0.240894,1.189995,-2.735180,-0.246351,1.284361,-2.761308,-0.268977,1.413770,-2.784952,-0.321850,1.487344,-2.776648,-0.249082,1.353145,-2.897385,-0.208105,1.314770,-2.899319,-0.203246,1.058777,-2.937558,-0.195616,0.842941,-2.722738,-0.268719,1.360595,-2.596402,-0.309814,1.351669,-2.544840,-0.302036,1.100980,-2.477598,-0.318105,0.892835,-2.763897,-0.205473,0.892474,-2.765294,-0.227976,0.486583,-2.723612,-0.166037,0.085306,-2.769476,-0.309979,0.019014,-2.618571,-0.257535,0.901575,-2.644202,-0.347834,0.506063,-2.623016,-0.327595,0.098952,-2.695982,-0.453918,0.021800,0.112901,-0.337599,0.014636
-2.690048,-0.236074,0.896964,-2.693982,-0.231083,0.991664,-2.707778,-0.241724,1.094990,-2.719337,-0.244531,1.189902,-2.733092,-0.249468,1.284326,-2.759083,-0.271242,1.413909,-2.783085,-0.322909,1.488221,-2.774380,-0.251519,1.353235,-2.894866,-0.209698,1.314987,-2.896936,-0.204056,1.059011,-2.935136,-0.193849,0.843268,-2.720628,-0.271597,1.360642,-2.594711,-0.313976,1.351821,-2.543344,-0.308198,1.101038,-2.477378,-0.327356,0.892745,-2.762452,-0.209329,0.892441,-2.764462,-0.229216,0.486419,-2.723483,-0.166113,0.085247,-2.769460,-0.309999,0.018914,-2.617632,-0.262835,0.901196,-2.641329,-0.347987,0.504417,-2.622063,-0.328460,0.097177,-2.694658,-0.455456,0.020737,0.117571,-0.339058,-0.003914
-2.688712,-0.240688,0.896668,-2.692370,-0.235588,0.991374,-2.705982,-0.245835,1.094763,-2.717299,-0.248215,1.189717,-2.730823,-0.252629,1.284200,-2.756614,-0.273546,1.413963,-2.780924,-0.324003,1.489004,-2.771916,-0.253980,1.353254,-2.892145,-0.211303,1.315151,-2.894401,-0.205264,1.059184,-2.932553,-0.192274,0.843583,-2.718316,-0.274481,1.360604,-2.592829,-0.318118,1.351813,-2.541906,-0.314498,1.100906,-2.477281,-0.336580,0.892473,-2.760877,-0.213272,0.892301,-2.763662,-0.231113,0.486184,-2.723366,-0.166207,0.085239,-2.769450,-0.310023,0.018827,-2.616537,-0.268121,0.900743,-2.638823,-0.348135,0.502793,-2.621310,-0.329450,0.095435,-2.693531,-0.456910,0.019570,0.120050,-0.337819,-0.015350
