pelvis_x,pelvis_y,pelvis_z,L5_x,L5_y,L5_z,L3_x,L3_y,L3_z,T12_x,T12_y,T12_z,T8_x,T8_y,T8_z,neck_x,neck_y,neck_z,head_x,head_y,head_z,shoulderRight_x,shoulderRight_y,shoulderRight_z,upperArmRight_x,upperArmRight_y,upperArmRight_z,forearmRight_x,forearmRight_y,forearmRight_z,handRight_x,handRight_y,handRight_z,shoulderLeft_x,shoulderLeft_y,shoulderLeft_z,upperArmLeft_x,upperArmLeft_y,upperArmLeft_z,forearmLeft_x,forearmLeft_y,forearmLeft_z,handLeft_x,handLeft_y,handLeft_z,upperLegRight_x,upperLegRight_y,upperLegRight_z,lowerLegRight_x,lowerLegRight_y,lowerLegRight_z,footRight_x,footRight_y,footRight_z,toeRight_x,toeRight_y,toeRight_z,upperLegLeft_x,upperLegLeft_y,upperLegLeft_z,lowerLegLeft_x,lowerLegLeft_y,lowerLegLeft_z,footLeft_x,footLeft_y,footLeft_z,toeLeft_x,toeLeft_y,toeLeft_z,vel_x,vel_y,vel_z
-5.986826,7.955057,0.900393,-5.990522,7.961305,0.995029,-5.989570,7.955775,1.099662,-5.992124,7.958970,1.195230,-5.994439,7.961472,1.290717,-5.992524,7.951623,1.424285,-5.984532,7.928004,1.514542,-6.020368,7.945511,1.365119,-6.138092,7.890380,1.336287,-6.150072,7.884234,1.080585,-6.153886,7.871289,0.861661,-5.966445,7.966486,1.365898,-5.842068,8.005535,1.338792,-5.823189,8.003213,1.083449,-5.793266,8.002884,0.866163,-6.057903,7.924635,0.899492,-6.077731,7.938941,0.493707,-6.107379,7.975576,0.088276,-6.037815,7.843928,0.017233,-5.915735,7.985459,0.901004,-5.922579,8.015691,0.495666,-5.931064,8.048738,0.088934,-5.847707,7.925043,0.018447,0.043182,0.034138,-0.011690
-5.986585,7.955532,0.900106,-5.990156,7.961845,0.994742,-5.989216,7.956406,1.099380,-5.991785,7.959717,1.194943,-5.994155,7.962350,1.290426,-5.992402,7.952688,1.424010,-5.984625,7.929107,1.514295,-6.020180,7.946549,1.364890,-6.138078,7.891740,1.336174,-6.149831,7.883609,1.080530,-6.154560,7.867666,0.861851,-5.966197,7.967344,1.365688,-5.841617,8.005820,1.338718,-5.822365,8.002290,1.083420,-5.792017,8.000956,0.866198,-6.057813,7.925466,0.899288,-6.077889,7.939646,0.493509,-6.107389,7.975795,0.088023,-6.037802,7.844046,0.017192,-5.915344,7.985579,0.900631,-5.922463,8.015894,0.495303,-5.930968,8.048864,0.088563,-5.847601,7.925082,0.018241,0.041323,0.032593,-0.012405
-5.986344,7.956008,0.899818,-5.989790,7.962384,0.994455,-5.988862,7.957037,1.099098,-5.991445,7.960463,1.194657,-5.993870,7.963229,1.290134,-5.992279,7.953753,1.423734,-5.984718,7.930211,1.514048,-6.019993,7.947587,1.364660,-6.138064,7.893101,1.336061,-6.149590,7.882985,1.080475,-6.155235,7.864043,0.862041,-5.965948,7.968203,1.365479,-5.841166,8.006106,1.338643,-5.821542,8.001367,1.083391,-5.790768,7.999028,0.866232,-6.057723,7.926298,0.899084,-6.078047,7.940351,0.493311,-6.107398,7.976015,0.087769,-6.037789,7.844164,0.017150,-5.914953,7.985700,0.900258,-5.922348,8.016096,0.494939,-5.930871,8.048990,0.088191,-5.847495,7.925121,0.018035,0.039464,0.031047,-0.013120
-5.986143,7.956429,0.899577,-5.989482,7.962871,0.994213,-5.988569,7.957634,1.098862,-5.991171,7.961196,1.194415,-5.993653,7.964119,1.289886,-5.992214,7.954875,1.423504,-5.984832,7.931404,1.513851,-6.019872,7.948654,1.364460,-6.138086,7.894422,1.335979,-6.149239,7.882390,1.080457,-6.155485,7.860305,0.862324,-5.965775,7.969125,1.365293,-5.840821,8.006541,1.338574,-5.820781,8.000517,1.083381,-5.789636,7.996838,0.866297,-6.057659,7.927044,0.898916,-6.078178,7.940928,0.493146,-6.107405,7.976195,0.087558,-6.037781,7.844249,0.017130,-5.914617,7.985798,0.899940,-5.922247,8.016227,0.494627,-5.930814,8.049104,0.087877,-5.847424,7.925151,0.017883,0.037411,0.029096,-0.013752
-5.986012,7.956776,0.899408,-5.989265,7.963288,0.994042,-5.988373,7.958187,1.098698,-5.991000,7.961913,1.194245,-5.993539,7.965030,1.289708,-5.992234,7.956080,1.423347,-5.984979,7.932731,1.513736,-6.019854,7.949765,1.364310,-6.138166,7.895681,1.335948,-6.148713,7.881807,1.080494,-6.155109,7.856301,0.862747,-5.965721,7.970144,1.365145,-5.840641,8.007210,1.338518,-5.820093,7.999791,1.083403,-5.788663,7.994224,0.866408,-6.057644,7.927674,0.898810,-6.078284,7.941308,0.493037,-6.107411,7.976308,0.087418,-6.037783,7.844281,0.017146,-5.914370,7.985862,0.899709,-5.922169,8.016241,0.494395,-5.930823,8.049196,0.087654,-5.847411,7.925169,0.017819,0.034815,0.026198,-0.014112
-5.985921,7.957069,0.899286,-5.989106,7.963653,0.993917,-5.988239,7.958706,1.098581,-5.990895,7.962616,1.194119,-5.993491,7.965952,1.289573,-5.992311,7.957341,1.423236,-5.985147,7.934147,1.513672,-6.019902,7.950905,1.364190,-6.138282,7.896902,1.335948,-6.148077,7.881253,1.080567,-6.154308,7.852182,0.863262,-5.965742,7.971225,1.365021,-5.840568,8.008028,1.338467,-5.819468,7.999138,1.083444,-5.787808,7.991348,0.866549,-6.057654,7.928218,0.898740,-6.078363,7.941561,0.492961,-6.107414,7.976381,0.087321,-6.037790,7.844280,0.017183,-5.914178,7.985903,0.899534,-5.922106,8.016183,0.494215,-5.930871,8.049276,0.087488,-5.847434,7.925178,0.017809,0.032026,0.022895,-0.014389
-5.985826,7.957314,0.899171,-5.988957,7.963967,0.993800,-5.988120,7.959187,1.098471,-5.990811,7.963296,1.194000,-5.993469,7.966873,1.289444,-5.992414,7.958637,1.423131,-5.985325,7.935611,1.513616,-6.019969,7.952060,1.364078,-6.138405,7.898110,1.335958,-6.147417,7.880808,1.080654,-6.153259,7.848277,0.863822,-5.965787,7.972332,1.364899,-5.840527,8.008885,1.338401,-5.818932,7.998477,1.083478,-5.787056,7.988431,0.866703,-6.057644,7.928674,0.898670,-6.078384,7.941764,0.492884,-6.107405,7.976450,0.087231,-6.037797,7.844276,0.017217,-5.913999,7.985937,0.899375,-5.922051,8.016121,0.494053,-5.930918,8.049353,0.087340,-5.847457,7.925187,0.017809,0.029895,0.020404,-0.015064
-5.985718,7.957500,0.899057,-5.988810,7.964222,0.993682,-5.988011,7.959625,1.098362,-5.990747,7.963956,1.193880,-5.993474,7.967800,1.289312,-5.992553,7.959984,1.423024,-5.985526,7.937134,1.513559,-6.020058,7.953246,1.363970,-6.138540,7.899331,1.335977,-6.146721,7.880515,1.080752,-6.151950,7.844637,0.864438,-5.965856,7.973469,1.364780,-5.840511,8.009763,1.338321,-5.818506,7.997798,1.083501,-5.786404,7.985509,0.866879,-6.057603,7.929029,0.898592,-6.078324,7.941950,0.492800,-6.107378,7.976528,0.087139,-6.037802,7.844276,0.017240,-5.913823,7.985954,0.899225,-5.922008,8.016057,0.493900,-5.930952,8.049428,0.087200,-5.847469,7.925199,0.017809,0.028859,0.019359,-0.016597
-5.985606,7.957638,0.898952,-5.988673,7.964426,0.993573,-5.987918,7.960026,1.098262,-5.990704,7.964592,1.193767,-5.993504,7.968726,1.289185,-5.992717,7.961366,1.422924,-5.985736,7.938704,1.513510,-6.020165,7.954447,1.363871,-6.138683,7.900540,1.336007,-6.146001,7.880331,1.080864,-6.150392,7.841211,0.865099,-5.965948,7.974631,1.364664,-5.840528,8.010679,1.338226,-5.818170,7.997110,1.083517,-5.785855,7.982546,0.867069,-6.057543,7.929296,0.898514,-6.078205,7.942087,0.492714,-6.107339,7.976603,0.087054,-6.037806,7.844273,0.017260,-5.913660,7.985963,0.899093,-5.921974,8.015990,0.493764,-5.930984,8.049499,0.087077,-5.847480,7.925212,0.017818,0.028480,0.019127,-0.018529
-5.985477,7.957765,0.898843,-5.988527,7.964604,0.993461,-5.987812,7.960395,1.098158,-5.990647,7.965194,1.193651,-5.993514,7.969615,1.289053,-5.992848,7.962716,1.422818,-5.985905,7.940241,1.513454,-6.020242,7.955609,1.363767,-6.138779,7.901683,1.336027,-6.145375,7.880209,1.080967,-6.148803,7.838181,0.865723,-5.966015,7.975768,1.364538,-5.840528,8.011580,1.338094,-5.817884,7.996367,1.083504,-5.785415,7.979657,0.867231,-6.057448,7.929509,0.898426,-6.078061,7.942160,0.492619,-6.107299,7.976675,0.086967,-6.037810,7.844269,0.017273,-5.913496,7.986003,0.898963,-5.921930,8.015971,0.493633,-5.931014,8.049573,0.086955,-5.847491,7.925225,0.017828,0.028301,0.019023,-0.019961
