pelvis_x,pelvis_y,pelvis_z,L5_x,L5_y,L5_z,L3_x,L3_y,L3_z,T12_x,T12_y,T12_z,T8_x,T8_y,T8_z,neck_x,neck_y,neck_z,head_x,head_y,head_z,shoulderRight_x,shoulderRight_y,shoulderRight_z,upperArmRight_x,upperArmRight_y,upperArmRight_z,forearmRight_x,forearmRight_y,forearmRight_z,handRight_x,handRight_y,handRight_z,shoulderLeft_x,shoulderLeft_y,shoulderLeft_z,upperArmLeft_x,upperArmLeft_y,upperArmLeft_z,forearmLeft_x,forearmLeft_y,forearmLeft_z,handLeft_x,handLeft_y,handLeft_z,upperLegRight_x,upperLegRight_y,upperLegRight_z,lowerLegRight_x,lowerLegRight_y,lowerLegRight_z,footRight_x,footRight_y,footRight_z,toeRight_x,toeRight_y,toeRight_z,upperLegLeft_x,upperLegLeft_y,upperLegLeft_z,lowerLegLeft_x,lowerLegLeft_y,lowerLegLeft_z,footLeft_x,footLeft_y,footLeft_z,toeLeft_x,toeLeft_y,toeLeft_z,vel_x,vel_y,vel_z
6.808744,-9.759089,0.857556,6.808535,-9.757600,0.947439,6.800898,-9.752870,1.045366,6.803120,-9.753294,1.135125,6.806291,-9.754418,1.224749,6.800344,-9.750922,1.348173,6.773805,-9.737441,1.434859,6.814631,-9.729562,1.293900,6.870868,-9.624518,1.270289,6.881627,-9.620998,1.027625,6.874025,-9.603869,0.802538,6.791244,-9.775321,1.294069,6.735510,-9.881088,1.272580,6.727153,-9.881981,1.029797,6.707488,-9.861707,0.805704,6.840445,-9.692508,0.856711,6.886401,-9.681366,0.475711,6.954936,-9.683985,0.089189,6.814513,-9.608876,0.014970,6.777041,-9.825663,0.858752,6.784048,-9.849520,0.475636,6.822723,-9.889286,0.087016,6.682658,-9.809527,0.016120,-0.006931,0.007979,0.002052
6.808710,-9.758875,0.857646,6.808589,-9.757419,0.947530,6.801041,-9.752706,1.045464,6.803341,-9.753144,1.135221,6.806586,-9.754274,1.224843,6.800741,-9.750776,1.348271,6.774268,-9.737278,1.434975,6.814981,-9.729424,1.293964,6.871245,-9.624374,1.270438,6.882006,-9.620866,1.027774,6.874487,-9.603762,0.802683,6.791574,-9.775171,1.294151,6.735779,-9.880930,1.272785,6.727441,-9.882040,1.030002,6.707992,-9.862522,0.805825,6.840437,-9.692306,0.856796,6.886346,-9.681311,0.475787,6.954850,-9.684062,0.089261,6.814474,-9.608959,0.014969,6.776983,-9.825437,0.858849,6.784059,-9.849553,0.475750,6.822785,-9.889323,0.087137,6.682712,-9.809566,0.016252,-0.006439,0.007667,0.001801
6.808676,-9.758660,0.857736,6.808643,-9.757238,0.947621,6.801185,-9.752542,1.045562,6.803562,-9.752993,1.135317,6.806881,-9.754131,1.224936,6.801137,-9.750631,1.348369,6.774731,-9.737115,1.435091,6.815332,-9.729286,1.294027,6.871621,-9.624231,1.270588,6.882384,-9.620734,1.027924,6.874949,-9.603656,0.802827,6.791904,-9.775021,1.294233,6.736049,-9.880772,1.272990,6.727729,-9.882099,1.030208,6.708495,-9.863337,0.805946,6.840428,-9.692105,0.856880,6.886292,-9.681256,0.475862,6.954763,-9.684139,0.089332,6.814435,-9.609042,0.014968,6.776924,-9.825210,0.858945,6.784069,-9.849586,0.475865,6.822847,-9.889360,0.087257,6.682767,-9.809606,0.016384,-0.005948,0.007356,0.001550
6.808650,-9.758469,0.857811,6.808705,-9.757085,0.947696,6.801337,-9.752408,1.045646,6.803793,-9.752874,1.135399,6.807187,-9.754020,1.225015,6.801546,-9.750519,1.348452,6.775209,-9.736986,1.435192,6.815700,-9.729183,1.294083,6.872013,-9.624124,1.270724,6.882784,-9.620626,1.028060,6.875482,-9.603555,0.802959,6.792249,-9.774905,1.294308,6.736332,-9.880645,1.273173,6.728003,-9.882183,1.030392,6.708965,-9.864236,0.806047,6.840428,-9.691926,0.856953,6.886248,-9.681196,0.475927,6.954693,-9.684192,0.089394,6.814408,-9.609101,0.014965,6.776873,-9.825007,0.859023,6.784100,-9.849624,0.475960,6.822893,-9.889388,0.087353,6.682806,-9.809634,0.016495,-0.005687,0.007156,0.001385
6.808635,-9.758315,0.857864,6.808779,-9.756974,0.947749,6.801502,-9.752320,1.045707,6.804036,-9.752802,1.135457,6.807505,-9.753955,1.225070,6.801967,-9.750449,1.348512,6.775700,-9.736895,1.435270,6.816089,-9.729128,1.294127,6.872425,-9.624064,1.270840,6.883219,-9.620548,1.028178,6.876119,-9.603460,0.803071,6.792610,-9.774834,1.294372,6.736630,-9.880559,1.273326,6.728258,-9.882300,1.030547,6.709391,-9.865268,0.806117,6.840440,-9.691784,0.857007,6.886220,-9.681128,0.475975,6.954650,-9.684207,0.089440,6.814399,-9.609117,0.014958,6.776832,-9.824839,0.859074,6.784156,-9.849666,0.476026,6.822913,-9.889402,0.087412,6.682818,-9.809642,0.016573,-0.005883,0.007124,0.001417
6.808628,-9.758183,0.857901,6.808861,-9.756892,0.947787,6.801677,-9.752262,1.045753,6.804289,-9.752762,1.135501,6.807834,-9.753924,1.225111,6.802401,-9.750412,1.348558,6.776205,-9.736837,1.435334,6.816495,-9.729107,1.294163,6.872852,-9.624039,1.270943,6.883676,-9.620494,1.028282,6.876827,-9.603371,0.803171,6.792987,-9.774798,1.294428,6.736943,-9.880503,1.273456,6.728499,-9.882443,1.030682,6.709784,-9.866384,0.806167,6.840460,-9.691665,0.857050,6.886204,-9.681055,0.476012,6.954623,-9.684199,0.089475,6.814402,-9.609110,0.014950,6.776798,-9.824695,0.859107,6.784233,-9.849714,0.476073,6.822916,-9.889406,0.087447,6.682815,-9.809639,0.016631,-0.006309,0.007204,0.001535
6.808625,-9.758058,0.857934,6.808948,-9.756818,0.947821,6.801859,-9.752220,1.045795,6.804555,-9.752744,1.135540,6.808180,-9.753922,1.225146,6.802861,-9.750417,1.348598,6.776742,-9.736834,1.435397,6.816922,-9.729119,1.294195,6.873298,-9.624048,1.271038,6.884144,-9.620462,1.028379,6.877568,-9.603286,0.803263,6.793386,-9.774797,1.294477,6.737278,-9.880481,1.273571,6.728735,-9.882612,1.030802,6.710143,-9.867528,0.806208,6.840484,-9.691553,0.857089,6.886192,-9.680988,0.476045,6.954599,-9.684190,0.089507,6.814404,-9.609102,0.014944,6.776768,-9.824558,0.859133,6.784333,-9.849771,0.476115,6.822922,-9.889412,0.087473,6.682813,-9.809635,0.016683,-0.006515,0.007337,0.001494
6.808626,-9.757933,0.857965,6.809041,-9.756746,0.947852,6.802051,-9.752186,1.045835,6.804836,-9.752743,1.135577,6.808549,-9.753947,1.225180,6.803352,-9.750466,1.348638,6.777317,-9.736894,1.435462,6.817374,-9.729163,1.294224,6.873766,-9.624088,1.271124,6.884625,-9.620452,1.028466,6.878340,-9.603208,0.803347,6.793815,-9.774828,1.294519,6.737641,-9.880489,1.273672,6.728965,-9.882808,1.030909,6.710463,-9.868699,0.806245,6.840513,-9.691441,0.857127,6.886179,-9.680927,0.476077,6.954574,-9.684187,0.089537,6.814402,-9.609102,0.014939,6.776741,-9.824419,0.859157,6.784462,-9.849844,0.476155,6.822934,-9.889421,0.087496,6.682816,-9.809635,0.016733,-0.006242,0.007607,0.001095
6.808631,-9.757814,0.857991,6.809138,-9.756683,0.947878,6.802252,-9.752168,1.045870,6.805129,-9.752763,1.135610,6.808935,-9.754002,1.225208,6.803870,-9.750557,1.348672,6.777923,-9.737010,1.435527,6.817848,-9.729240,1.294249,6.874254,-9.624162,1.271202,6.885117,-9.620464,1.028545,6.879144,-9.603135,0.803424,6.794268,-9.774895,1.294555,6.738027,-9.880529,1.273757,6.729189,-9.883030,1.031001,6.710749,-9.869897,0.806273,6.840547,-9.691336,0.857162,6.886170,-9.680873,0.476105,6.954553,-9.684184,0.089564,6.814400,-9.609103,0.014936,6.776719,-9.824287,0.859174,6.784615,-9.849927,0.476190,6.822947,-9.889431,0.087509,6.682819,-9.809635,0.016778,-0.005749,0.007931,0.000536
6.808638,-9.757710,0.858013,6.809233,-9.756634,0.947901,6.802451,-9.752167,1.045903,6.805426,-9.752808,1.135639,6.809331,-9.754089,1.225232,6.804408,-9.750695,1.348703,6.778559,-9.737180,1.435593,6.818336,-9.729359,1.294272,6.874760,-9.624278,1.271278,6.885607,-9.620499,1.028622,6.879953,-9.603063,0.803501,6.794735,-9.775002,1.294584,6.738426,-9.880608,1.273823,6.729420,-9.883282,1.031076,6.711024,-9.871067,0.806291,6.840578,-9.691244,0.857194,6.886170,-9.680833,0.476132,6.954535,-9.684181,0.089588,6.814398,-9.609103,0.014935,6.776701,-9.824172,0.859187,6.784774,-9.850009,0.476220,6.822961,-9.889441,0.087518,6.682823,-9.809634,0.016820,-0.005361,0.007999,0.000164
