pelvis_x,pelvis_y,pelvis_z,L5_x,L5_y,L5_z,L3_x,L3_y,L3_z,T12_x,T12_y,T12_z,T8_x,T8_y,T8_z,neck_x,neck_y,neck_z,head_x,head_y,head_z,shoulderRight_x,shoulderRight_y,shoulderRight_z,upperArmRight_x,upperArmRight_y,upperArmRight_z,forearmRight_x,forearmRight_y,forearmRight_z,handRight_x,handRight_y,handRight_z,shoulderLeft_x,shoulderLeft_y,shoulderLeft_z,upperArmLeft_x,upperArmLeft_y,upperArmLeft_z,forearmLeft_x,forearmLeft_y,forearmLeft_z,handLeft_x,handLeft_y,handLeft_z,upperLegRight_x,upperLegRight_y,upperLegRight_z,lowerLegRight_x,lowerLegRight_y,lowerLegRight_z,footRight_x,footRight_y,footRight_z,toeRight_x,toeRight_y,toeRight_z,upperLegLeft_x,upperLegLeft_y,upperLegLeft_z,lowerLegLeft_x,lowerLegLeft_y,lowerLegLeft_z,footLeft_x,footLeft_y,footLeft_z,toeLeft_x,toeLeft_y,toeLeft_z,vel_x,vel_y,vel_z
4.784414,11.766909,1.017001,4.783101,11.764593,1.121601,4.778815,11.753431,1.234777,4.777334,11.755318,1.338708,4.775837,11.758676,1.442485,4.770162,11.749618,1.593877,4.764144,11.721603,1.702049,4.735510,11.761664,1.526641,4.564348,11.799807,1.490654,4.559128,11.804194,1.218785,4.546051,11.782923,0.943382,4.809812,11.745134,1.528434,4.982670,11.709352,1.498648,4.994472,11.698953,1.227146,4.996989,11.661922,0.953115,4.699887,11.787091,1.017259,4.684739,11.792408,0.583790,4.672707,11.811411,0.102355,4.663782,11.624773,0.024675,4.868917,11.746693,1.018451,4.881681,11.755314,0.584955,4.896614,11.762124,0.103271,4.861794,11.581257,0.019470,-0.010675,-0.014081,-0.003220
4.784321,11.766933,1.016938,4.782992,11.764699,1.121539,4.778681,11.753655,1.234726,4.777191,11.755659,1.338654,4.775686,11.759143,1.442426,4.769989,11.750285,1.593828,4.763911,11.722390,1.702027,4.735350,11.762306,1.526577,4.564199,11.800487,1.490577,4.558916,11.804630,1.218706,4.545651,11.783379,0.943311,4.809640,11.745717,1.528400,4.982465,11.709721,1.498687,4.994271,11.699148,1.227193,4.996421,11.661675,0.953223,4.699819,11.787215,1.017168,4.684844,11.792686,0.583695,4.672821,11.811421,0.102249,4.663864,11.624826,0.024469,4.868800,11.746617,1.018415,4.881581,11.755195,0.584919,4.896751,11.761988,0.103243,4.861904,11.581128,0.019438,-0.010969,-0.012039,-0.004459
4.784223,11.766961,1.016871,4.782876,11.764810,1.121473,4.778538,11.753889,1.234670,4.777038,11.756014,1.338596,4.775524,11.759632,1.442363,4.769804,11.750984,1.593776,4.763663,11.723217,1.702004,4.735180,11.762981,1.526509,4.564038,11.801199,1.490493,4.558692,11.805082,1.218619,4.545226,11.783861,0.943232,4.809456,11.746328,1.528364,4.982247,11.710107,1.498726,4.994058,11.699349,1.227241,4.995817,11.661411,0.953335,4.699747,11.787352,1.017072,4.684956,11.792993,0.583594,4.672943,11.811433,0.102135,4.663952,11.624883,0.024251,4.868676,11.746536,1.018377,4.881477,11.755080,0.584881,4.896898,11.761842,0.103212,4.862022,11.580990,0.019404,-0.011293,-0.009786,-0.005804
4.784123,11.766991,1.016802,4.782756,11.764924,1.121406,4.778391,11.754127,1.234614,4.776880,11.756375,1.338536,4.775358,11.760129,1.442299,4.769615,11.751696,1.593722,4.763409,11.724060,1.701980,4.735005,11.763668,1.526440,4.563873,11.801923,1.490405,4.558463,11.805542,1.218530,4.544790,11.784355,0.943150,4.809267,11.746952,1.528326,4.982023,11.710500,1.498766,4.993841,11.699553,1.227289,4.995200,11.661139,0.953449,4.699674,11.787496,1.016973,4.685071,11.793312,0.583490,4.673068,11.811446,0.102019,4.664043,11.624942,0.024029,4.868548,11.746454,1.018337,4.881371,11.754965,0.584842,4.897049,11.761693,0.103181,4.862144,11.580848,0.019368,-0.011630,-0.007447,-0.007193
4.784024,11.767020,1.016734,4.782639,11.765036,1.121339,4.778246,11.754362,1.234558,4.776725,11.756733,1.338477,4.775195,11.760622,1.442235,4.769427,11.752401,1.593669,4.763158,11.724895,1.701956,4.734832,11.764350,1.526371,4.563711,11.802641,1.490319,4.558237,11.805999,1.218442,4.544360,11.784844,0.943070,4.809080,11.747570,1.528289,4.981801,11.710890,1.498805,4.993626,11.699755,1.227337,4.994590,11.660872,0.953562,4.699602,11.787636,1.016876,4.685185,11.793625,0.583388,4.673191,11.811459,0.101904,4.664133,11.625000,0.023810,4.868422,11.746372,1.018299,4.881266,11.754850,0.584803,4.897198,11.761545,0.103151,4.862264,11.580708,0.019334,-0.011961,-0.005151,-0.008560
4.783929,11.767046,1.016669,4.782527,11.765145,1.121276,4.778109,11.754590,1.234505,4.776577,11.757080,1.338422,4.775039,11.761097,1.442174,4.769249,11.753081,1.593619,4.762919,11.725698,1.701933,4.734668,11.765005,1.526306,4.563557,11.803334,1.490239,4.558020,11.806441,1.218360,4.543950,11.785310,0.942995,4.808903,11.748164,1.528254,4.981591,11.711266,1.498844,4.993420,11.699953,1.227384,4.994008,11.660618,0.953672,4.699533,11.787766,1.016783,4.685293,11.793915,0.583290,4.673309,11.811469,0.101795,4.664217,11.625055,0.023599,4.868302,11.746294,1.018262,4.881165,11.754733,0.584766,4.897339,11.761405,0.103122,4.862377,11.580575,0.019301,-0.012267,-0.003024,-0.009841
4.783841,11.767066,1.016610,4.782425,11.765246,1.121218,4.777985,11.754805,1.234457,4.776445,11.757406,1.338371,4.774899,11.761543,1.442119,4.769088,11.753715,1.593573,4.762701,11.726446,1.701913,4.734519,11.765615,1.526246,4.563418,11.803983,1.490169,4.557818,11.806859,1.218288,4.543576,11.785739,0.942931,4.808742,11.748718,1.528223,4.981400,11.711617,1.498883,4.993230,11.700141,1.227430,4.993474,11.660389,0.953776,4.699467,11.787876,1.016698,4.685391,11.794164,0.583201,4.673416,11.811476,0.101695,4.664293,11.625103,0.023403,4.868192,11.746224,1.018228,4.881068,11.754612,0.584732,4.897467,11.761278,0.103095,4.862479,11.580455,0.019271,-0.012530,-0.001194,-0.010972
4.783764,11.767077,1.016559,4.782338,11.765336,1.121168,4.777880,11.755000,1.234416,4.776332,11.757702,1.338328,4.774781,11.761947,1.442071,4.768950,11.754285,1.593534,4.762513,11.727114,1.701896,4.734393,11.766159,1.526194,4.563301,11.804568,1.490113,4.557640,11.807241,1.218231,4.543254,11.786112,0.942882,4.808605,11.749213,1.528196,4.981236,11.711934,1.498921,4.993064,11.700318,1.227474,4.993009,11.660195,0.953871,4.699408,11.787959,1.016624,4.685475,11.794355,0.583123,4.673508,11.811478,0.101609,4.664356,11.625143,0.023230,4.868098,11.746164,1.018200,4.880979,11.754485,0.584702,4.897577,11.761171,0.103072,4.862563,11.580354,0.019245,-0.012731,0.000213,-0.011888
4.783701,11.767077,1.016518,4.782270,11.765413,1.121128,4.777800,11.755171,1.234385,4.776247,11.757959,1.338294,4.774690,11.762295,1.442034,4.768843,11.754771,1.593504,4.762364,11.727680,1.701884,4.734295,11.766619,1.526153,4.563212,11.805072,1.490076,4.557491,11.807578,1.218193,4.543000,11.786415,0.942852,4.808498,11.749634,1.528176,4.981107,11.712205,1.498958,4.992928,11.700478,1.227516,4.992634,11.660048,0.953956,4.699356,11.788006,1.016565,4.685541,11.794471,0.583060,4.673580,11.811474,0.101541,4.664403,11.625172,0.023085,4.868023,11.746117,1.018177,4.880899,11.754350,0.584678,4.897661,11.761088,0.103054,4.862625,11.580277,0.019224,-0.012853,0.001069,-0.012524
4.783604,11.767010,1.016462,4.782187,11.765545,1.121075,4.777714,11.755494,1.234349,4.776158,11.758448,1.338254,4.774594,11.762939,1.441988,4.768719,11.755634,1.593468,4.762174,11.728662,1.701874,4.734188,11.767409,1.526100,4.563126,11.806008,1.490082,4.557244,11.808255,1.218200,4.542655,11.786857,0.942882,4.808375,11.750361,1.528157,4.980947,11.712673,1.499049,4.992713,11.700818,1.227610,4.992067,11.659872,0.954124,4.699259,11.787940,1.016481,4.685616,11.794396,0.582970,4.673670,11.811428,0.101451,4.664443,11.625192,0.022845,4.867926,11.746054,1.018149,4.880740,11.753931,0.584642,4.897763,11.760995,0.103032,4.862678,11.580197,0.019195,-0.012952,0.000283,-0.012752
4.783566,11.766895,1.016451,4.782186,11.765617,1.121067,4.777736,11.755708,1.234354,4.776187,11.758769,1.338256,4.774621,11.763341,1.441986,4.768730,11.756130,1.593470,4.762156,11.729193,1.701883,4.734207,11.767829,1.526093,4.563162,11.806585,1.490169,4.557127,11.808732,1.218290,4.542605,11.786988,0.942997,4.808386,11.750757,1.528166,4.980942,11.712942,1.499136,4.992631,11.701087,1.227693,4.991894,11.659898,0.954245,4.699196,11.787718,1.016460,4.685611,11.793992,0.582946,4.673675,11.811353,0.101440,4.664411,11.625164,0.022729,4.867914,11.746049,1.018148,4.880623,11.753479,0.584630,4.897756,11.761011,0.103031,4.862633,11.580222,0.019189,-0.012701,-0.002911,-0.011756
4.783532,11.766804,1.016442,4.782189,11.765701,1.121061,4.777761,11.755924,1.234360,4.776214,11.759085,1.338259,4.774641,11.763737,1.441985,4.768726,11.756617,1.593472,4.762128,11.729711,1.701891,4.734215,11.768242,1.526083,4.563181,11.807102,1.490230,4.557021,11.809162,1.218354,4.542598,11.787116,0.943079,4.808390,11.751163,1.528176,4.980942,11.713265,1.499229,4.992575,11.701371,1.227785,4.991821,11.659980,0.954369,4.699136,11.787519,1.016446,4.685623,11.793570,0.582927,4.673688,11.811277,0.101434,4.664383,11.625134,0.022617,4.867907,11.746071,1.018145,4.880490,11.753088,0.584616,4.897740,11.761032,0.103028,4.862589,11.580249,0.019185,-0.011891,-0.005466,-0.010822
4.783478,11.766769,1.016417,4.782168,11.765826,1.121038,4.777750,11.756185,1.234349,4.776196,11.759458,1.338245,4.774603,11.764207,1.441966,4.768647,11.757213,1.593457,4.762018,11.730358,1.701886,4.734159,11.768771,1.526046,4.563125,11.807660,1.490220,4.556888,11.809608,1.218344,4.542567,11.787353,0.943081,4.808333,11.751692,1.528174,4.980890,11.713739,1.499329,4.992496,11.701690,1.227889,4.991774,11.660064,0.954509,4.699063,11.787407,1.016414,4.685687,11.793212,0.582888,4.673748,11.811204,0.101406,4.664386,11.625120,0.022457,4.867872,11.746116,1.018126,4.880308,11.752787,0.584588,4.897736,11.761026,0.103012,4.862577,11.580243,0.019171,-0.010132,-0.006201,-0.010452
4.783427,11.766759,1.016394,4.782151,11.765961,1.121017,4.777742,11.756448,1.234339,4.776176,11.759827,1.338231,4.774559,11.764670,1.441948,4.768555,11.757800,1.593442,4.761899,11.730990,1.701881,4.734092,11.769294,1.526007,4.563051,11.808158,1.490183,4.556765,11.810007,1.218307,4.542579,11.787587,0.943050,4.808270,11.752231,1.528173,4.980842,11.714266,1.499433,4.992443,11.702026,1.228003,4.991827,11.660204,0.954652,4.698992,11.787319,1.016389,4.685768,11.792836,0.582854,4.673816,11.811129,0.101383,4.664393,11.625105,0.022300,4.867840,11.746187,1.018106,4.880110,11.752547,0.584559,4.897721,11.761025,0.102993,4.862565,11.580239,0.019159,-0.007813,-0.006296,-0.010142
4.783390,11.766755,1.016388,4.782145,11.766085,1.121012,4.777747,11.756692,1.234344,4.776171,11.760176,1.338232,4.774530,11.765117,1.441944,4.768485,11.758381,1.593443,4.761804,11.731616,1.701892,4.734041,11.769803,1.525981,4.562984,11.808587,1.490145,4.556653,11.810322,1.218270,4.542589,11.787785,0.943016,4.808226,11.752768,1.528184,4.980817,11.714811,1.499551,4.992457,11.702407,1.228129,4.991913,11.660421,0.954803,4.698937,11.787241,1.016382,4.685852,11.792514,0.582840,4.673876,11.811064,0.101380,4.664399,11.625092,0.022183,4.867822,11.746258,1.018100,4.879946,11.752377,0.584545,4.897725,11.761020,0.102989,4.862555,11.580234,0.019160,-0.005896,-0.006237,-0.009664
4.783373,11.766751,1.016411,4.782156,11.766189,1.121036,4.777768,11.756909,1.234378,4.776184,11.760498,1.338263,4.774525,11.765543,1.441969,4.768450,11.758958,1.593473,4.761745,11.732236,1.701931,4.734015,11.770298,1.525982,4.562930,11.808923,1.490111,4.556549,11.810520,1.218236,4.542585,11.787936,0.942981,4.808209,11.753303,1.528218,4.980821,11.715359,1.499690,4.992563,11.702854,1.228278,4.992010,11.660731,0.954973,4.698905,11.787175,1.016406,4.685944,11.792281,0.582860,4.673920,11.811015,0.101409,4.664401,11.625080,0.022130,4.867822,11.746318,1.018122,4.879828,11.752294,0.584562,4.897759,11.761006,0.103013,4.862547,11.580226,0.019188,-0.004748,-0.006221,-0.008842
4.783372,11.766753,1.016450,4.782178,11.766280,1.121076,4.777802,11.757107,1.234428,4.776211,11.760800,1.338308,4.774537,11.765954,1.442009,4.768438,11.759529,1.593519,4.761710,11.732849,1.701986,4.734006,11.770780,1.525996,4.562883,11.809190,1.490076,4.556455,11.810634,1.218201,4.542579,11.788051,0.942941,4.808211,11.753838,1.528265,4.980847,11.715925,1.499843,4.992735,11.703347,1.228440,4.992141,11.661118,0.955151,4.698890,11.787119,1.016449,4.686039,11.792102,0.582899,4.673956,11.810976,0.101457,4.664403,11.625068,0.022117,4.867834,11.746378,1.018159,4.879744,11.752281,0.584595,4.897810,11.760988,0.103050,4.862541,11.580216,0.019231,-0.004002,-0.006051,-0.007853
4.783376,11.766756,1.016481,4.782207,11.766362,1.121108,4.777844,11.757291,1.234468,4.776250,11.761088,1.338345,4.774563,11.766353,1.442040,4.768448,11.760096,1.593557,4.761707,11.733460,1.702034,4.734015,11.771249,1.526007,4.562852,11.809454,1.490056,4.556374,11.810725,1.218182,4.542551,11.788135,0.942920,4.808232,11.754366,1.528305,4.980900,11.716520,1.499987,4.992943,11.703863,1.228595,4.992307,11.661557,0.955318,4.698881,11.787065,1.016485,4.686110,11.791943,0.582932,4.673986,11.810943,0.101497,4.664405,11.625059,0.022105,4.867853,11.746439,1.018186,4.879697,11.752296,0.584619,4.897868,11.760970,0.103077,4.862536,11.580207,0.019267,-0.003513,-0.005621,-0.006985
4.783383,11.766755,1.016492,4.782240,11.766429,1.121119,4.777894,11.757460,1.234488,4.776301,11.761363,1.338361,4.774607,11.766745,1.442050,4.768486,11.760670,1.593573,4.761738,11.734085,1.702062,4.734046,11.771712,1.526005,4.562842,11.809743,1.490062,4.556313,11.810812,1.218188,4.542483,11.788186,0.942930,4.808276,11.754895,1.528330,4.980987,11.717166,1.500118,4.993187,11.704403,1.228738,4.992507,11.662050,0.955468,4.698875,11.787009,1.016503,4.686135,11.791804,0.582949,4.674006,11.810916,0.101518,4.664408,11.625053,0.022081,4.867874,11.746495,1.018189,4.879707,11.752333,0.584621,4.897936,11.760955,0.103080,4.862530,11.580197,0.019288,-0.003381,-0.004602,-0.006301
4.783397,11.766755,1.016494,4.782278,11.766487,1.121121,4.777953,11.757615,1.234499,4.776363,11.761624,1.338368,4.774665,11.767126,1.442050,4.768545,11.761240,1.593581,4.761801,11.734708,1.702084,4.734094,11.772163,1.526000,4.562849,11.810029,1.490083,4.556266,11.810877,1.218210,4.542394,11.788206,0.942957,4.808340,11.755417,1.528348,4.981100,11.717840,1.500241,4.993466,11.704965,1.228874,4.992743,11.662595,0.955607,4.698875,11.786954,1.016514,4.686136,11.791686,0.582959,4.674021,11.810895,0.101532,4.664411,11.625048,0.022058,4.867901,11.746551,1.018182,4.879754,11.752398,0.584615,4.898010,11.760939,0.103073,4.862525,11.580187,0.019303,-0.003505,-0.003323,-0.005740
4.783422,11.766768,1.016498,4.782323,11.766553,1.121126,4.778018,11.757768,1.234511,4.776431,11.761873,1.338376,4.774730,11.767485,1.442053,4.768616,11.761770,1.593591,4.761885,11.735291,1.702107,4.734152,11.772581,1.525998,4.562867,11.810287,1.490105,4.556213,11.810929,1.218232,4.542324,11.788198,0.942986,4.808413,11.755910,1.528366,4.981223,11.718486,1.500353,4.993751,11.705524,1.228997,4.993013,11.663171,0.955729,4.698884,11.786897,1.016524,4.686154,11.791562,0.582968,4.674044,11.810872,0.101545,4.664414,11.625042,0.022032,4.867943,11.746635,1.018181,4.879787,11.752467,0.584613,4.898067,11.760922,0.103070,4.862520,11.580178,0.019311,-0.003439,-0.002670,-0.005410
