pelvis_x,pelvis_y,pelvis_z,L5_x,L5_y,L5_z,L3_x,L3_y,L3_z,T12_x,T12_y,T12_z,T8_x,T8_y,T8_z,neck_x,neck_y,neck_z,head_x,head_y,head_z,shoulderRight_x,shoulderRight_y,shoulderRight_z,upperArmRight_x,upperArmRight_y,upperArmRight_z,forearmRight_x,forearmRight_y,forearmRight_z,handRight_x,handRight_y,handRight_z,shoulderLeft_x,shoulderLeft_y,shoulderLeft_z,upperArmLeft_x,upperArmLeft_y,upperArmLeft_z,forearmLeft_x,forearmLeft_y,forearmLeft_z,handLeft_x,handLeft_y,handLeft_z,upperLegRight_x,upperLegRight_y,upperLegRight_z,lowerLegRight_x,lowerLegRight_y,lowerLegRight_z,footRight_x,footRight_y,footRight_z,toeRight_x,toeRight_y,toeRight_z,upperLegLeft_x,upperLegLeft_y,upperLegLeft_z,lowerLegLeft_x,lowerLegLeft_y,lowerLegLeft_z,footLeft_x,footLeft_y,footLeft_z,toeLeft_x,toeLeft_y,toeLeft_z,vel_x,vel_y,vel_z
0.442669,1.369351,0.886061,0.443982,1.362647,0.977832,0.438428,1.366348,1.078242,0.437323,1.362020,1.170019,0.435590,1.358222,1.261708,0.425962,1.365087,1.391177,0.417101,1.392446,1.482420,0.455769,1.376335,1.335279,0.575411,1.441086,1.320199,0.587437,1.497588,1.088146,0.561696,1.533327,0.870936,0.404566,1.347747,1.332987,0.285824,1.286453,1.303333,0.257469,1.329583,1.069835,0.253654,1.378254,0.853647,0.508652,1.406213,0.888072,0.528999,1.391307,0.497488,0.531095,1.401271,0.089030,0.441694,1.532723,0.022065,0.376695,1.332458,0.884550,0.386927,1.320337,0.493474,0.415861,1.287523,0.087239,0.333717,1.425997,0.025320,0.004855,0.047061,-0.001645
0.442853,1.369262,0.885636,0.444125,1.362548,0.977407,0.438568,1.366183,1.077819,0.437506,1.361788,1.169594,0.435843,1.357907,1.261281,0.426316,1.364622,1.390765,0.417465,1.391882,1.482038,0.456037,1.376001,1.334982,0.575561,1.441009,1.320072,0.587526,1.497778,1.088082,0.561506,1.533770,0.870947,0.404892,1.347305,1.332707,0.286193,1.285858,1.303200,0.257788,1.329350,1.069776,0.253827,1.378677,0.853742,0.508737,1.406293,0.887688,0.529253,1.391794,0.497091,0.531370,1.401403,0.088619,0.441999,1.532806,0.021516,0.376977,1.332198,0.884079,0.387099,1.319151,0.493031,0.416588,1.287274,0.086763,0.334504,1.425678,0.024610,0.004676,0.045726,-0.000932
0.443036,1.369173,0.885211,0.444269,1.362449,0.976983,0.438708,1.366017,1.077396,0.437690,1.361556,1.169169,0.436096,1.357591,1.260853,0.426670,1.364157,1.390352,0.417830,1.391317,1.481656,0.456305,1.375666,1.334685,0.575711,1.440933,1.319944,0.587615,1.497968,1.088018,0.561316,1.534213,0.870959,0.405218,1.346863,1.332426,0.286562,1.285263,1.303066,0.258108,1.329118,1.069717,0.254000,1.379100,0.853837,0.508823,1.406374,0.887304,0.529507,1.392282,0.496695,0.531644,1.401536,0.088207,0.442305,1.532890,0.020967,0.377259,1.331938,0.883608,0.387271,1.317964,0.492589,0.417316,1.287025,0.086288,0.335291,1.425360,0.023901,0.004498,0.044391,-0.000220
0.443168,1.369138,0.884901,0.444367,1.362400,0.976671,0.438813,1.365897,1.077088,0.437847,1.361363,1.168858,0.436331,1.357308,1.260539,0.427019,1.363713,1.390055,0.418187,1.390776,1.481388,0.456569,1.375360,1.334460,0.575850,1.440891,1.319869,0.587659,1.498187,1.088003,0.561085,1.534662,0.871017,0.405543,1.346444,1.332221,0.286940,1.284679,1.302992,0.258417,1.328891,1.069720,0.254151,1.379568,0.854004,0.508859,1.406502,0.887031,0.529707,1.392720,0.496414,0.531797,1.401651,0.087915,0.442516,1.532957,0.020503,0.377485,1.331738,0.883256,0.387394,1.316920,0.492264,0.417827,1.286867,0.085924,0.335843,1.425140,0.023348,0.003990,0.043511,0.000141
0.443205,1.369191,0.884753,0.444386,1.362433,0.976523,0.438855,1.365848,1.076944,0.437957,1.361230,1.168710,0.436537,1.357072,1.260388,0.427359,1.363294,1.389922,0.418530,1.390256,1.481286,0.456826,1.375089,1.334338,0.575969,1.440898,1.319867,0.587630,1.498449,1.088057,0.560786,1.535117,0.871137,0.405866,1.346054,1.332122,0.287336,1.284099,1.303001,0.258705,1.328661,1.069809,0.254268,1.380104,0.854279,0.508807,1.406709,0.886915,0.529816,1.393097,0.496299,0.531745,1.401741,0.087790,0.442573,1.533000,0.020145,0.377612,1.331636,0.883076,0.387428,1.316088,0.492111,0.417977,1.286855,0.085720,0.336006,1.425086,0.023033,0.002764,0.043558,-0.000125
0.443191,1.369298,0.884720,0.444360,1.362517,0.976488,0.438862,1.365843,1.076914,0.438041,1.361136,1.168676,0.436725,1.356868,1.260351,0.427695,1.362897,1.389904,0.418866,1.389760,1.481297,0.457079,1.374846,1.334288,0.576077,1.440939,1.319918,0.587557,1.498740,1.088160,0.560446,1.535578,0.871302,0.406188,1.345688,1.332098,0.287742,1.283529,1.303070,0.258982,1.328437,1.069960,0.254364,1.380684,0.854627,0.508706,1.406963,0.886911,0.529871,1.393424,0.496300,0.531572,1.401813,0.087784,0.442537,1.533028,0.019871,0.377682,1.331595,0.883014,0.387411,1.315398,0.492075,0.417911,1.286933,0.085629,0.335934,1.425130,0.022874,0.001209,0.044059,-0.000742
0.443193,1.369414,0.884765,0.444350,1.362609,0.976531,0.438882,1.365850,1.076961,0.438134,1.361059,1.168720,0.436918,1.356689,1.260392,0.428030,1.362538,1.389963,0.419204,1.389309,1.481383,0.457330,1.374631,1.334297,0.576185,1.441000,1.320011,0.587473,1.499056,1.088308,0.560109,1.536056,0.871509,0.406506,1.345354,1.332133,0.288147,1.282996,1.303182,0.259263,1.328252,1.070155,0.254454,1.381284,0.855017,0.508621,1.407229,0.886988,0.529932,1.393683,0.496386,0.531401,1.401880,0.087867,0.442493,1.533049,0.019700,0.377771,1.331561,0.883028,0.387419,1.314789,0.492112,0.417844,1.287017,0.085613,0.335861,1.425175,0.022782,0.000165,0.044057,-0.001244
0.443244,1.369532,0.884916,0.444384,1.362697,0.976680,0.438937,1.365858,1.077114,0.438253,1.360991,1.168869,0.437126,1.356531,1.260538,0.428367,1.362225,1.390125,0.419547,1.388916,1.481569,0.457580,1.374443,1.334386,0.576295,1.441077,1.320168,0.587382,1.499400,1.088522,0.559790,1.536553,0.871778,0.406819,1.345057,1.332245,0.288546,1.282507,1.303355,0.259554,1.328126,1.070412,0.254538,1.381906,0.855464,0.508580,1.407504,0.887180,0.530020,1.393834,0.496594,0.531260,1.401940,0.088076,0.442465,1.533065,0.019678,0.377914,1.331522,0.883140,0.387470,1.314266,0.492242,0.417842,1.287078,0.085699,0.335866,1.425190,0.022757,0.000147,0.043168,-0.001388
0.443312,1.369659,0.885145,0.444434,1.362792,0.976907,0.439006,1.365877,1.077345,0.438382,1.360940,1.169096,0.437340,1.356398,1.260762,0.428702,1.361950,1.390363,0.419891,1.388568,1.481829,0.457829,1.374284,1.334532,0.576406,1.441175,1.320369,0.587280,1.499769,1.088780,0.559474,1.537066,0.872088,0.407128,1.344792,1.332416,0.288943,1.282055,1.303572,0.259848,1.328039,1.070713,0.254616,1.382548,0.855954,0.508555,1.407789,0.887454,0.530114,1.393917,0.496887,0.531121,1.401994,0.088375,0.442431,1.533075,0.019758,0.378076,1.331490,0.883328,0.387545,1.313824,0.492445,0.417839,1.287145,0.085861,0.335869,1.425206,0.022799,0.000639,0.041776,-0.001416
0.443373,1.369769,0.885334,0.444478,1.362884,0.977095,0.439070,1.365905,1.077535,0.438507,1.360906,1.169284,0.437550,1.356290,1.260946,0.429032,1.361709,1.390561,0.420231,1.388255,1.482050,0.458077,1.374153,1.334658,0.576521,1.441289,1.320540,0.587190,1.500147,1.089008,0.559157,1.537599,0.872371,0.407435,1.344557,1.332568,0.289338,1.281635,1.303765,0.260139,1.327960,1.070986,0.254704,1.383174,0.856412,0.508525,1.408052,0.887678,0.530220,1.394039,0.497128,0.531028,1.402056,0.088620,0.442404,1.533087,0.019819,0.378228,1.331448,0.883483,0.387652,1.313392,0.492615,0.417849,1.287215,0.085991,0.335873,1.425222,0.022819,0.000933,0.040069,-0.001592
0.443417,1.369851,0.885430,0.444507,1.362973,0.977192,0.439121,1.365946,1.077635,0.438620,1.360897,1.169381,0.437749,1.356214,1.261041,0.429356,1.361505,1.390670,0.420562,1.387973,1.482181,0.458325,1.374055,1.334731,0.576641,1.441425,1.320653,0.587119,1.500535,1.089177,0.558827,1.538165,0.872604,0.407743,1.344355,1.332669,0.289735,1.281249,1.303904,0.260422,1.327887,1.071201,0.254803,1.383785,0.856810,0.508480,1.408284,0.887796,0.530350,1.394258,0.497257,0.531012,1.402136,0.088746,0.442394,1.533102,0.019815,0.378360,1.331381,0.883559,0.387802,1.312936,0.492710,0.417882,1.287291,0.086043,0.335879,1.425239,0.022778,0.000695,0.037894,-0.002172
0.443454,1.369917,0.885486,0.444530,1.363059,0.977249,0.439168,1.365996,1.077694,0.438729,1.360905,1.169439,0.437944,1.356162,1.261096,0.429674,1.361334,1.390737,0.420890,1.387726,1.482272,0.458572,1.373986,1.334784,0.576765,1.441578,1.320736,0.587058,1.500932,1.089315,0.558496,1.538750,0.872811,0.408050,1.344183,1.332750,0.290130,1.280897,1.304019,0.260702,1.327823,1.071389,0.254912,1.384381,0.857176,0.508431,1.408493,0.887864,0.530492,1.394514,0.497333,0.531041,1.402225,0.088818,0.442392,1.533119,0.019792,0.378482,1.331304,0.883602,0.387985,1.312490,0.492772,0.417928,1.287371,0.086063,0.335885,1.425257,0.022714,0.000259,0.035405,-0.002899
0.443491,1.369976,0.885536,0.444559,1.363129,0.977300,0.439223,1.366033,1.077747,0.438844,1.360906,1.169490,0.438142,1.356112,1.261146,0.429988,1.361184,1.390798,0.421217,1.387504,1.482355,0.458817,1.373926,1.334831,0.576892,1.441729,1.320805,0.587005,1.501314,1.089434,0.558195,1.539319,0.872996,0.408350,1.344029,1.332827,0.290514,1.280570,1.304135,0.260987,1.327740,1.071566,0.255040,1.384924,0.857523,0.508392,1.408678,0.887924,0.530620,1.394733,0.497401,0.531063,1.402304,0.088882,0.442390,1.533134,0.019765,0.378595,1.331236,0.883642,0.388178,1.312081,0.492831,0.417975,1.287448,0.086081,0.335891,1.425273,0.022655,-0.000081,0.033254,-0.003264
0.443531,1.370028,0.885593,0.444601,1.363175,0.977357,0.439293,1.366043,1.077807,0.438972,1.360886,1.169548,0.438345,1.356055,1.261202,0.430296,1.361055,1.390864,0.421545,1.387314,1.482440,0.459059,1.373876,1.334879,0.577019,1.441881,1.320860,0.586956,1.501677,1.089536,0.557940,1.539864,0.873158,0.408642,1.343892,1.332905,0.290884,1.280266,1.304261,0.261287,1.327628,1.071740,0.255194,1.385407,0.857861,0.508371,1.408833,0.887992,0.530738,1.394865,0.497478,0.531054,1.402372,0.088958,0.442384,1.533147,0.019733,0.378697,1.331185,0.883688,0.388386,1.311718,0.492895,0.418025,1.287525,0.086107,0.335897,1.425290,0.022606,-0.000218,0.031886,-0.002896
