pelvis_x,pelvis_y,pelvis_z,L5_x,L5_y,L5_z,L3_x,L3_y,L3_z,T12_x,T12_y,T12_z,T8_x,T8_y,T8_z,neck_x,neck_y,neck_z,head_x,head_y,head_z,shoulderRight_x,shoulderRight_y,shoulderRight_z,upperArmRight_x,upperArmRight_y,upperArmRight_z,forearmRight_x,forearmRight_y,forearmRight_z,handRight_x,handRight_y,handRight_z,shoulderLeft_x,shoulderLeft_y,shoulderLeft_z,upperArmLeft_x,upperArmLeft_y,upperArmLeft_z,forearmLeft_x,forearmLeft_y,forearmLeft_z,handLeft_x,handLeft_y,handLeft_z,upperLegRight_x,upperLegRight_y,upperLegRight_z,lowerLegRight_x,lowerLegRight_y,lowerLegRight_z,footRight_x,footRight_y,footRight_z,toeRight_x,toeRight_y,toeRight_z,upperLegLeft_x,upperLegLeft_y,upperLegLeft_z,lowerLegLeft_x,lowerLegLeft_y,lowerLegLeft_z,footLeft_x,footLeft_y,footLeft_z,toeLeft_x,toeLeft_y,toeLeft_z,vel_x,vel_y,vel_z
-8.941847,6.475852,0.858890,-8.958726,6.502818,0.945242,-8.960133,6.516695,1.044902,-8.967756,6.527263,1.135859,-8.972941,6.532589,1.227342,-8.965472,6.529314,1.357093,-8.945006,6.519558,1.450035,-8.980432,6.504147,1.299963,-9.032790,6.379523,1.278454,-8.997663,6.338814,1.045444,-8.952399,6.327256,0.828793,-8.957687,6.558254,1.300018,-8.903361,6.681891,1.277692,-8.862641,6.668697,1.042420,-8.828677,6.629343,0.826972,-8.964228,6.405889,0.876783,-8.904170,6.408352,0.490023,-8.938823,6.434827,0.083769,-8.793243,6.362266,0.026341,-8.919556,6.545960,0.841460,-8.776838,6.489918,0.481343,-8.700413,6.438513,0.083275,-8.539386,6.376660,0.084382,-0.031187,0.001512,0.005336
-8.942096,6.476257,0.858905,-8.959051,6.502986,0.945315,-8.960525,6.516724,1.044993,-8.968193,6.527244,1.135952,-8.973410,6.532582,1.227432,-8.965984,6.529361,1.357187,-8.945480,6.519547,1.450115,-8.980962,6.504191,1.300069,-9.033699,6.379715,1.278639,-8.998847,6.339075,1.045576,-8.953697,6.327643,0.828895,-8.958099,6.558247,1.300101,-8.903295,6.681689,1.277884,-8.862113,6.668219,1.042711,-8.827725,6.628643,0.827373,-8.964601,6.406273,0.876555,-8.904142,6.408596,0.489857,-8.938560,6.434687,0.083559,-8.793044,6.362165,0.025920,-8.919681,6.546384,0.841719,-8.776771,6.490238,0.481694,-8.699761,6.438490,0.083784,-8.538779,6.376521,0.084931,-0.030300,0.001233,0.005113
-8.942347,6.476673,0.858920,-8.959379,6.503157,0.945390,-8.960922,6.516752,1.045086,-8.968635,6.527221,1.136048,-8.973885,6.532572,1.227525,-8.966502,6.529409,1.357284,-8.945961,6.519536,1.450198,-8.981498,6.504235,1.300179,-9.034622,6.379909,1.278830,-9.000056,6.339345,1.045711,-8.955034,6.328052,0.828995,-8.958515,6.558238,1.300188,-8.903226,6.681483,1.278080,-8.861570,6.667731,1.043007,-8.826743,6.627927,0.827782,-8.964980,6.406668,0.876319,-8.904112,6.408846,0.489685,-8.938284,6.434542,0.083342,-8.792835,6.362059,0.025486,-8.919805,6.546820,0.841986,-8.776687,6.490568,0.482059,-8.699072,6.438467,0.084313,-8.538137,6.376378,0.085502,-0.029349,0.000937,0.004917
-8.942593,6.477067,0.858935,-8.959700,6.503321,0.945461,-8.961309,6.516781,1.045174,-8.969066,6.527204,1.136138,-8.974347,6.532567,1.227613,-8.967007,6.529457,1.357375,-8.946430,6.519525,1.450274,-8.982022,6.504280,1.300282,-9.035518,6.380100,1.279008,-9.001215,6.339597,1.045840,-8.956293,6.328418,0.829098,-8.958922,6.558233,1.300269,-8.903163,6.681286,1.278270,-8.861057,6.667262,1.043293,-8.825820,6.627242,0.828174,-8.965348,6.407043,0.876098,-8.904088,6.409082,0.489526,-8.938034,6.434407,0.083141,-8.792647,6.361964,0.025079,-8.919931,6.547233,0.842237,-8.776637,6.490879,0.482395,-8.698457,6.438445,0.084802,-8.537566,6.376244,0.086030,-0.028526,0.000675,0.004665
-8.942829,6.477406,0.858950,-8.960004,6.503468,0.945520,-8.961673,6.516816,1.045248,-8.969469,6.527201,1.136213,-8.974780,6.532574,1.227685,-8.967480,6.529506,1.357451,-8.946869,6.519513,1.450336,-8.982515,6.504331,1.300365,-9.036351,6.380285,1.279157,-9.002252,6.339802,1.045955,-8.957356,6.328677,0.829205,-8.959308,6.558237,1.300336,-8.903114,6.681112,1.278447,-8.860621,6.666840,1.043554,-8.825044,6.626638,0.828524,-8.965690,6.407366,0.875913,-8.904077,6.409282,0.489397,-8.937845,6.434300,0.082978,-8.792509,6.361896,0.024741,-8.920061,6.547586,0.842451,-8.776672,6.491141,0.482660,-8.698027,6.438426,0.085195,-8.537171,6.376132,0.086452,-0.028024,0.000502,0.004272
-8.943124,6.477756,0.858968,-8.960377,6.503635,0.945579,-8.962116,6.516875,1.045320,-8.969957,6.527225,1.136284,-8.975303,6.532611,1.227754,-8.968052,6.529583,1.357524,-8.947397,6.519503,1.450389,-8.983119,6.504414,1.300441,-9.037342,6.380526,1.279299,-9.003393,6.339984,1.046085,-8.958387,6.328809,0.829361,-8.959788,6.558267,1.300395,-8.903081,6.680935,1.278661,-8.860186,6.666373,1.043858,-8.824287,6.625989,0.828915,-8.966096,6.407705,0.875736,-8.904091,6.409481,0.489284,-8.937722,6.434214,0.082838,-8.792431,6.361862,0.024423,-8.920246,6.547946,0.842665,-8.776901,6.491407,0.482871,-8.697842,6.438414,0.085522,-8.537020,6.376034,0.086802,-0.028085,0.000504,0.003390
-8.943403,6.478027,0.858986,-8.960726,6.503777,0.945621,-8.962524,6.516941,1.045371,-8.970406,6.527269,1.136334,-8.975783,6.532665,1.227802,-8.968578,6.529662,1.357575,-8.947881,6.519492,1.450421,-8.983679,6.504505,1.300490,-9.038242,6.380757,1.279399,-9.004359,6.340100,1.046196,-8.959140,6.328790,0.829523,-8.960237,6.558310,1.300435,-8.903068,6.680790,1.278856,-8.859860,6.665974,1.044126,-8.823740,6.625453,0.829247,-8.966464,6.407971,0.875611,-8.904124,6.409628,0.489214,-8.937688,6.434167,0.082753,-8.792426,6.361866,0.024204,-8.920437,6.548222,0.842827,-8.777250,6.491604,0.482980,-8.697920,6.438407,0.085711,-8.537120,6.375969,0.087000,-0.028601,0.000632,0.002306
-8.943674,6.478255,0.859002,-8.961060,6.503903,0.945654,-8.962912,6.517002,1.045411,-8.970829,6.527310,1.136374,-8.976232,6.532711,1.227839,-8.969066,6.529714,1.357615,-8.948341,6.519453,1.450445,-8.984206,6.504577,1.300526,-9.039096,6.380968,1.279477,-9.005268,6.340191,1.046287,-8.959809,6.328730,0.829671,-8.960654,6.558334,1.300468,-8.903043,6.680633,1.279035,-8.859574,6.665592,1.044368,-8.823299,6.624949,0.829538,-8.966816,6.408197,0.875509,-8.904157,6.409747,0.489165,-8.937660,6.434128,0.082692,-8.792424,6.361872,0.024023,-8.920626,6.548450,0.842960,-8.777593,6.491743,0.483064,-8.698004,6.438380,0.085868,-8.537225,6.375890,0.087163,-0.028957,0.000618,0.001392
-8.943935,6.478451,0.859012,-8.961382,6.504022,0.945675,-8.963282,6.517063,1.045439,-8.971228,6.527349,1.136402,-8.976652,6.532744,1.227866,-8.969518,6.529730,1.357643,-8.948779,6.519376,1.450459,-8.984704,6.504627,1.300549,-9.039924,6.381159,1.279530,-9.006154,6.340264,1.046352,-8.960441,6.328643,0.829799,-8.961035,6.558332,1.300495,-8.902989,6.680449,1.279198,-8.859302,6.665222,1.044583,-8.822933,6.624451,0.829793,-8.967158,6.408397,0.875422,-8.904176,6.409847,0.489132,-8.937613,6.434089,0.082646,-8.792402,6.361866,0.023871,-8.920807,6.548642,0.843068,-8.777900,6.491814,0.483140,-8.698011,6.438318,0.086021,-8.537254,6.375770,0.087314,-0.028899,0.000343,0.000603
-8.944188,6.478603,0.859020,-8.961690,6.504125,0.945686,-8.963632,6.517120,1.045456,-8.971601,6.527386,1.136418,-8.977040,6.532769,1.227883,-8.969932,6.529718,1.357660,-8.949192,6.519270,1.450466,-8.985169,6.504658,1.300558,-9.040706,6.381330,1.279561,-9.006982,6.340312,1.046398,-8.960989,6.328515,0.829914,-8.961383,6.558312,1.300517,-8.902922,6.680252,1.279346,-8.859071,6.664870,1.044772,-8.822674,6.623985,0.830008,-8.967485,6.408556,0.875359,-8.904195,6.409919,0.489119,-8.937572,6.434059,0.082623,-8.792385,6.361862,0.023759,-8.920986,6.548787,0.843148,-8.778201,6.491828,0.483192,-8.698024,6.438236,0.086142,-8.537288,6.375636,0.087430,-0.028679,-0.000073,-0.000017
