pelvis_x,pelvis_y,pelvis_z,L5_x,L5_y,L5_z,L3_x,L3_y,L3_z,T12_x,T12_y,T12_z,T8_x,T8_y,T8_z,neck_x,neck_y,neck_z,head_x,head_y,head_z,shoulderRight_x,shoulderRight_y,shoulderRight_z,upperArmRight_x,upperArmRight_y,upperArmRight_z,forearmRight_x,forearmRight_y,forearmRight_z,handRight_x,handRight_y,handRight_z,shoulderLeft_x,shoulderLeft_y,shoulderLeft_z,upperArmLeft_x,upperArmLeft_y,upperArmLeft_z,forearmLeft_x,forearmLeft_y,forearmLeft_z,handLeft_x,handLeft_y,handLeft_z,upperLegRight_x,upperLegRight_y,upperLegRight_z,lowerLegRight_x,lowerLegRight_y,lowerLegRight_z,footRight_x,footRight_y,footRight_z,toeRight_x,toeRight_y,toeRight_z,upperLegLeft_x,upperLegLeft_y,upperLegLeft_z,lowerLegLeft_x,lowerLegLeft_y,lowerLegLeft_z,footLeft_x,footLeft_y,footLeft_z,toeLeft_x,toeLeft_y,toeLeft_z,vel_x,vel_y,vel_z
-2.698440,1.043799,1.008984,-2.691493,1.051308,1.111840,-2.693808,1.055327,1.226272,-2.684658,1.060610,1.330287,-2.674549,1.065247,1.434127,-2.673792,1.067694,1.576196,-2.694018,1.059399,1.668120,-2.680464,1.093884,1.513129,-2.705986,1.220737,1.488147,-2.739344,1.229741,1.208929,-2.800363,1.293123,0.955334,-2.667799,1.039008,1.514016,-2.639993,0.912462,1.489975,-2.649623,0.882251,1.210429,-2.686478,0.821280,0.951635,-2.715885,1.126015,1.004003,-2.702941,1.110926,0.565193,-2.634743,1.104467,0.098911,-2.811186,1.074920,0.022875,-2.681025,0.961556,1.013641,-2.659765,0.951933,0.575005,-2.648829,0.932391,0.104248,-2.816744,0.883133,0.019606,-0.027352,-0.239929,0.005294
-2.697341,1.041978,1.008964,-2.690400,1.049363,1.111830,-2.692685,1.053479,1.226258,-2.683482,1.058897,1.330262,-2.673302,1.063749,1.434085,-2.672441,1.066613,1.576145,-2.692668,1.058773,1.668107,-2.679092,1.092718,1.513037,-2.704256,1.219691,1.488313,-2.737274,1.228413,1.209048,-2.799067,1.291503,0.955568,-2.666592,1.037806,1.514076,-2.639090,0.911186,1.490073,-2.649024,0.880763,1.210560,-2.686094,0.819529,0.951859,-2.714517,1.124254,1.004060,-2.701024,1.109901,0.565242,-2.634020,1.103427,0.098787,-2.810426,1.073795,0.022700,-2.680190,0.959677,1.013543,-2.659447,0.950012,0.574883,-2.648178,0.931426,0.104096,-2.816115,0.882324,0.019407,-0.027029,-0.233851,0.004481
-2.696241,1.040158,1.008944,-2.689307,1.047418,1.111819,-2.691562,1.051631,1.226245,-2.682306,1.057184,1.330237,-2.672056,1.062250,1.434043,-2.671090,1.065532,1.576093,-2.691317,1.058146,1.668093,-2.677721,1.091551,1.512945,-2.702527,1.218645,1.488479,-2.735203,1.227084,1.209166,-2.797771,1.289884,0.955803,-2.665384,1.036605,1.514135,-2.638186,0.909911,1.490171,-2.648425,0.879274,1.210691,-2.685709,0.817777,0.952083,-2.713149,1.122493,1.004116,-2.699106,1.108876,0.565291,-2.633297,1.102386,0.098664,-2.809666,1.072670,0.022525,-2.679356,0.957797,1.013446,-2.659129,0.948090,0.574760,-2.647527,0.930461,0.103944,-2.815487,0.881515,0.019209,-0.026706,-0.227774,0.003668
-2.695247,1.038456,1.008944,-2.688312,1.045594,1.111828,-2.690527,1.049895,1.226251,-2.681209,1.055572,1.330231,-2.670879,1.060838,1.434019,-2.669793,1.064512,1.576059,-2.690024,1.057559,1.668094,-2.676408,1.090428,1.512866,-2.700877,1.217633,1.488632,-2.733211,1.225787,1.209272,-2.796600,1.288109,0.955995,-2.664230,1.035450,1.514197,-2.637314,0.908685,1.490277,-2.647842,0.877855,1.210828,-2.685351,0.816162,0.952298,-2.711900,1.120847,1.004193,-2.697408,1.107969,0.565359,-2.632791,1.101617,0.098562,-2.809128,1.071828,0.022377,-2.678614,0.956039,1.013367,-2.658924,0.946357,0.574656,-2.647058,0.929733,0.103809,-2.815058,0.880953,0.019057,-0.026354,-0.221611,0.003065
-2.694414,1.036941,1.008977,-2.687468,1.043959,1.111868,-2.689626,1.048334,1.226289,-2.680229,1.054118,1.330256,-2.669801,1.059561,1.434025,-2.668569,1.063587,1.576055,-2.688808,1.057036,1.668117,-2.675174,1.089372,1.512808,-2.699338,1.216671,1.488771,-2.731323,1.224547,1.209363,-2.795617,1.286110,0.956130,-2.663146,1.034363,1.514265,-2.636485,0.907534,1.490393,-2.647274,0.876534,1.210973,-2.685025,0.814742,0.952502,-2.710831,1.119384,1.004305,-2.696050,1.107258,0.565459,-2.632648,1.101300,0.098491,-2.808957,1.071454,0.022264,-2.678017,0.954473,1.013321,-2.658912,0.944922,0.574581,-2.646894,0.929400,0.103701,-2.814962,0.880803,0.018980,-0.025908,-0.215259,0.002744
-2.693686,1.035545,1.009029,-2.686722,1.042445,1.111927,-2.688813,1.046885,1.226347,-2.679329,1.052765,1.330301,-2.668793,1.058370,1.434051,-2.667400,1.062722,1.576069,-2.687650,1.056553,1.668155,-2.673999,1.088359,1.512763,-2.697879,1.215744,1.488897,-2.729514,1.223338,1.209442,-2.794759,1.283955,0.956223,-2.662115,1.033322,1.514334,-2.635688,0.906434,1.490517,-2.646721,0.875283,1.211123,-2.684726,0.813458,0.952697,-2.709881,1.118037,1.004437,-2.694911,1.106666,0.565578,-2.632723,1.101256,0.098441,-2.809008,1.071363,0.022178,-2.677512,0.953028,1.013294,-2.659011,0.943675,0.574524,-2.646912,0.929304,0.103610,-2.815066,0.880899,0.018950,-0.025433,-0.208821,0.002633
-2.692997,1.034178,1.009083,-2.686019,1.040964,1.111988,-2.688046,1.045466,1.226406,-2.678477,1.051441,1.330347,-2.667834,1.057203,1.434077,-2.666282,1.061872,1.576084,-2.686547,1.056065,1.668190,-2.672878,1.087366,1.512720,-2.696484,1.214830,1.489002,-2.727775,1.222120,1.209500,-2.793954,1.281692,0.956276,-2.661131,1.032304,1.514404,-2.634927,0.905358,1.490647,-2.646206,0.874085,1.211277,-2.684466,0.812266,0.952887,-2.708982,1.116717,1.004569,-2.693852,1.106076,0.565697,-2.632789,1.101215,0.098406,-2.809058,1.071283,0.022121,-2.677035,0.951617,1.013271,-2.659097,0.942484,0.574472,-2.646930,0.929209,0.103528,-2.815168,0.880993,0.018926,-0.025091,-0.202518,0.002724
-2.692322,1.032812,1.009134,-2.685336,1.039484,1.112046,-2.687306,1.044047,1.226463,-2.677658,1.050116,1.330390,-2.666915,1.056037,1.434102,-2.665211,1.061023,1.576096,-2.685499,1.055560,1.668218,-2.671808,1.086389,1.512678,-2.695143,1.213925,1.489079,-2.726109,1.220878,1.209532,-2.793204,1.279321,0.956287,-2.660188,1.031303,1.514474,-2.634201,0.904300,1.490784,-2.645744,0.872942,1.211434,-2.684251,0.811159,0.953072,-2.708104,1.115393,1.004696,-2.692820,1.105450,0.565814,-2.632770,1.101088,0.098387,-2.809034,1.071127,0.022100,-2.676562,0.950207,1.013245,-2.659116,0.941307,0.574422,-2.646887,0.929035,0.103452,-2.815201,0.881002,0.018896,-0.024924,-0.196458,0.003231
-2.691686,1.031475,1.009186,-2.684696,1.038036,1.112105,-2.686612,1.042658,1.226521,-2.676887,1.048820,1.330436,-2.666046,1.054895,1.434128,-2.664192,1.060189,1.576109,-2.684507,1.055051,1.668244,-2.670792,1.085433,1.512638,-2.693865,1.213033,1.489135,-2.724515,1.219627,1.209545,-2.792508,1.276841,0.956258,-2.659293,1.030325,1.514543,-2.633510,0.903267,1.490927,-2.645319,0.871852,1.211594,-2.684075,0.810144,0.953251,-2.707277,1.114097,1.004824,-2.691867,1.104825,0.565931,-2.632743,1.100965,0.098382,-2.809009,1.070982,0.022108,-2.676118,0.948831,1.013223,-2.659120,0.940185,0.574377,-2.646844,0.928862,0.103385,-2.815231,0.881009,0.018872,-0.024888,-0.190533,0.003941
-2.691103,1.030173,1.009234,-2.684112,1.036631,1.112159,-2.685975,1.041310,1.226573,-2.676176,1.047559,1.330476,-2.665238,1.053780,1.434149,-2.663234,1.059362,1.576117,-2.683572,1.054536,1.668264,-2.669842,1.084491,1.512599,-2.692668,1.212152,1.489183,-2.722977,1.218373,1.209547,-2.791791,1.274300,0.956194,-2.658456,1.029364,1.514607,-2.632862,0.902252,1.491072,-2.644908,0.870784,1.211755,-2.683932,0.809204,0.953422,-2.706523,1.112830,1.004940,-2.691006,1.104196,0.566038,-2.632713,1.100847,0.098380,-2.808984,1.070842,0.022126,-2.675705,0.947493,1.013201,-2.659137,0.939107,0.574334,-2.646801,0.928698,0.103322,-2.815257,0.881014,0.018854,-0.025018,-0.184637,0.004198
-2.690582,1.028907,1.009273,-2.683594,1.035276,1.112203,-2.685405,1.040008,1.226617,-2.675532,1.046340,1.330507,-2.664497,1.052696,1.434162,-2.662341,1.058544,1.576117,-2.682696,1.054018,1.668276,-2.668964,1.083566,1.512561,-2.691558,1.211283,1.489226,-2.721490,1.217106,1.209541,-2.791035,1.271684,0.956094,-2.657682,1.028421,1.514662,-2.632262,0.901257,1.491219,-2.644500,0.869733,1.211917,-2.683822,0.808342,0.953584,-2.705858,1.111594,1.005039,-2.690253,1.103554,0.566129,-2.632678,1.100734,0.098379,-2.808957,1.070701,0.022155,-2.675329,0.946198,1.013180,-2.659179,0.938070,0.574292,-2.646755,0.928549,0.103264,-2.815281,0.881018,0.018846,-0.025268,-0.178817,0.003463
-2.690114,1.027675,1.009307,-2.683132,1.033964,1.112243,-2.684893,1.038747,1.226655,-2.674947,1.045156,1.330534,-2.663816,1.051638,1.434170,-2.661510,1.057733,1.576113,-2.681878,1.053494,1.668282,-2.668151,1.082656,1.512525,-2.690529,1.210424,1.489260,-2.720059,1.215835,1.209524,-2.790258,1.269007,0.955959,-2.656966,1.027494,1.514712,-2.631705,0.900281,1.491368,-2.644105,0.868703,1.212079,-2.683746,0.807554,0.953738,-2.705266,1.110388,1.005128,-2.689592,1.102907,0.566210,-2.632641,1.100627,0.098381,-2.808931,1.070565,0.022194,-2.674984,0.944941,1.013160,-2.659233,0.937078,0.574252,-2.646709,0.928408,0.103210,-2.815300,0.881021,0.018844,-0.025682,-0.173027,0.002277
-2.689679,1.026475,1.009340,-2.682706,1.032686,1.112281,-2.684421,1.037514,1.226692,-2.674408,1.043996,1.330560,-2.663185,1.050596,1.434179,-2.660735,1.056924,1.576109,-2.681111,1.052955,1.668288,-2.667398,1.081751,1.512490,-2.689576,1.209566,1.489291,-2.718688,1.214595,1.209504,-2.789439,1.266364,0.955801,-2.656301,1.026575,1.514759,-2.631179,0.899316,1.491513,-2.643728,0.867680,1.212237,-2.683691,0.806809,0.953880,-2.704721,1.109211,1.005214,-2.688987,1.102273,0.566289,-2.632612,1.100528,0.098388,-2.808907,1.070438,0.022225,-2.674658,0.943719,1.013139,-2.659295,0.936123,0.574213,-2.646669,0.928272,0.103159,-2.815317,0.881020,0.018830,-0.026430,-0.167019,0.001605
-2.689269,1.025307,1.009372,-2.682308,1.031440,1.112319,-2.683983,1.036308,1.226728,-2.673906,1.042857,1.330586,-2.662598,1.049569,1.434189,-2.660012,1.056115,1.576107,-2.680390,1.052400,1.668296,-2.666704,1.080850,1.512458,-2.688701,1.208707,1.489319,-2.717372,1.213401,1.209481,-2.788565,1.263758,0.955618,-2.655683,1.025662,1.514803,-2.630680,0.898363,1.491649,-2.643365,0.866655,1.212388,-2.683659,0.806110,0.954005,-2.704216,1.108063,1.005300,-2.688436,1.101658,0.566369,-2.632598,1.100441,0.098401,-2.808888,1.070322,0.022238,-2.674344,0.942531,1.013117,-2.659370,0.935204,0.574174,-2.646641,0.928137,0.103110,-2.815330,0.881014,0.018792,-0.027747,-0.160487,0.002028
-2.688892,1.024171,1.009403,-2.681947,1.030228,1.112355,-2.683585,1.035130,1.226764,-2.673450,1.041741,1.330612,-2.662062,1.048557,1.434199,-2.659346,1.055308,1.576105,-2.679720,1.051830,1.668304,-2.666070,1.079955,1.512428,-2.687904,1.207850,1.489344,-2.716115,1.212239,1.209455,-2.787648,1.261186,0.955413,-2.655116,1.024757,1.514845,-2.630213,0.897422,1.491781,-2.643020,0.865637,1.212534,-2.683650,0.805453,0.954120,-2.703758,1.106944,1.005383,-2.687941,1.101055,0.566446,-2.632592,1.100362,0.098419,-2.808872,1.070215,0.022243,-2.674048,0.941378,1.013096,-2.659451,0.934323,0.574135,-2.646619,0.928005,0.103064,-2.815340,0.881003,0.018741,-0.029397,-0.153738,0.002966
-2.688554,1.023060,1.009432,-2.681627,1.029041,1.112390,-2.683233,1.033973,1.226798,-2.673045,1.040641,1.330637,-2.661582,1.047555,1.434209,-2.658745,1.054497,1.576103,-2.679112,1.051242,1.668313,-2.665497,1.079062,1.512403,-2.687177,1.206991,1.489368,-2.714935,1.211103,1.209429,-2.786716,1.258728,0.955204,-2.654603,1.023855,1.514886,-2.629789,0.896486,1.491916,-2.642710,0.864635,1.212682,-2.683654,0.804800,0.954236,-2.703342,1.105849,1.005464,-2.687466,1.100466,0.566523,-2.632587,1.100285,0.098440,-2.808857,1.070116,0.022249,-2.673786,0.940251,1.013072,-2.659518,0.933477,0.574096,-2.646593,0.927880,0.103018,-2.815348,0.880993,0.018701,-0.030846,-0.147439,0.003641
-2.688256,1.021972,1.009461,-2.681352,1.027877,1.112425,-2.682931,1.032834,1.226832,-2.672696,1.039554,1.330663,-2.661163,1.046558,1.434222,-2.658211,1.053680,1.576105,-2.678571,1.050632,1.668323,-2.664984,1.078169,1.512387,-2.686521,1.206130,1.489394,-2.713837,1.209990,1.209409,-2.785773,1.256391,0.955001,-2.654148,1.022954,1.514933,-2.629410,0.895551,1.492064,-2.642443,0.863664,1.212839,-2.683669,0.804148,0.954365,-2.702969,1.104777,1.005546,-2.687001,1.099884,0.566602,-2.632580,1.100206,0.098465,-2.808843,1.070026,0.022264,-2.673564,0.939147,1.013049,-2.659539,0.932671,0.574060,-2.646559,0.927762,0.102976,-2.815356,0.880986,0.018682,-0.031883,-0.141976,0.003764
-2.687996,1.020909,1.009489,-2.681119,1.026739,1.112459,-2.682676,1.031716,1.226865,-2.672397,1.038482,1.330689,-2.660801,1.045569,1.434235,-2.657742,1.052859,1.576107,-2.678092,1.050004,1.668333,-2.664531,1.077278,1.512375,-2.685936,1.205267,1.489419,-2.712816,1.208903,1.209388,-2.784813,1.254169,0.954795,-2.653747,1.022056,1.514979,-2.629074,0.894622,1.492216,-2.642212,0.862710,1.212999,-2.683699,0.803499,0.954496,-2.702639,1.103729,1.005625,-2.686556,1.099315,0.566680,-2.632573,1.100129,0.098492,-2.808831,1.069944,0.022280,-2.673375,0.938070,1.013024,-2.659544,0.931900,0.574025,-2.646520,0.927650,0.102935,-2.815363,0.880979,0.018673,-0.032717,-0.136964,0.003624
-2.687770,1.019871,1.009508,-2.680920,1.025627,1.112484,-2.682459,1.030620,1.226890,-2.672143,1.037428,1.330708,-2.660489,1.044593,1.434242,-2.657334,1.052037,1.576104,-2.677674,1.049359,1.668337,-2.664138,1.076391,1.512358,-2.685421,1.204406,1.489434,-2.711875,1.207842,1.209361,-2.783844,1.252122,0.954586,-2.653401,1.021162,1.515017,-2.628788,0.893698,1.492356,-2.642012,0.861746,1.213148,-2.683738,0.802827,0.954617,-2.702350,1.102705,1.005695,-2.686135,1.098774,0.566750,-2.632567,1.100059,0.098516,-2.808819,1.069867,0.022293,-2.673211,0.937019,1.012993,-2.659601,0.931151,0.573982,-2.646481,0.927548,0.102890,-2.815369,0.880973,0.018664,-0.033439,-0.131917,0.003316
-2.687573,1.018860,1.009517,-2.680749,1.024546,1.112498,-2.682276,1.029551,1.226904,-2.671929,1.036396,1.330716,-2.660228,1.043631,1.434240,-2.656993,1.051216,1.576092,-2.677320,1.048698,1.668334,-2.663810,1.075511,1.512332,-2.684981,1.203549,1.489434,-2.711014,1.206810,1.209319,-2.782865,1.250257,0.954366,-2.653113,1.020277,1.515041,-2.628557,0.892784,1.492481,-2.641842,0.860760,1.213284,-2.683787,0.802129,0.954723,-2.702101,1.101705,1.005753,-2.685736,1.098274,0.566809,-2.632561,1.100003,0.098531,-2.808807,1.069792,0.022302,-2.673065,0.935997,1.012951,-2.659742,0.930417,0.573928,-2.646440,0.927457,0.102837,-2.815376,0.880972,0.018658,-0.034056,-0.126615,0.002699
-2.687409,1.017874,1.009517,-2.680612,1.023491,1.112504,-2.682130,1.028505,1.226910,-2.671759,1.035382,1.330717,-2.660017,1.042681,1.434232,-2.656712,1.050394,1.576076,-2.677025,1.048021,1.668324,-2.663542,1.074635,1.512302,-2.684612,1.202693,1.489424,-2.710233,1.205804,1.209270,-2.781876,1.248568,0.954144,-2.652880,1.019397,1.515057,-2.628375,0.891877,1.492594,-2.641704,0.859764,1.213409,-2.683845,0.801407,0.954818,-2.701894,1.100729,1.005802,-2.685362,1.097802,0.566860,-2.632556,1.099955,0.098542,-2.808796,1.069721,0.022308,-2.672944,0.935001,1.012903,-2.659935,0.929705,0.573867,-2.646398,0.927376,0.102779,-2.815382,0.880971,0.018653,-0.034560,-0.121278,0.001913
-2.687284,1.016909,1.009514,-2.680519,1.022458,1.112507,-2.682030,1.027475,1.226912,-2.671635,1.034380,1.330715,-2.659852,1.041735,1.434221,-2.656476,1.049564,1.576058,-2.676780,1.047320,1.668311,-2.663323,1.073756,1.512270,-2.684304,1.201833,1.489413,-2.709533,1.204811,1.209222,-2.780891,1.247102,0.953938,-2.652691,1.018514,1.515066,-2.628229,0.890970,1.492692,-2.641602,0.858775,1.213519,-2.683908,0.800645,0.954903,-2.701728,1.099774,1.005846,-2.685021,1.097341,0.566908,-2.632555,1.099907,0.098554,-2.808787,1.069660,0.022306,-2.672861,0.934027,1.012852,-2.660145,0.929016,0.573804,-2.646360,0.927299,0.102721,-2.815386,0.880969,0.018637,-0.035027,-0.116082,0.001478
