pelvis_x,pelvis_y,pelvis_z,L5_x,L5_y,L5_z,L3_x,L3_y,L3_z,T12_x,T12_y,T12_z,T8_x,T8_y,T8_z,neck_x,neck_y,neck_z,head_x,head_y,head_z,shoulderRight_x,shoulderRight_y,shoulderRight_z,upperArmRight_x,upperArmRight_y,upperArmRight_z,forearmRight_x,forearmRight_y,forearmRight_z,handRight_x,handRight_y,handRight_z,shoulderLeft_x,shoulderLeft_y,shoulderLeft_z,upperArmLeft_x,upperArmLeft_y,upperArmLeft_z,forearmLeft_x,forearmLeft_y,forearmLeft_z,handLeft_x,handLeft_y,handLeft_z,upperLegRight_x,upperLegRight_y,upperLegRight_z,lowerLegRight_x,lowerLegRight_y,lowerLegRight_z,footRight_x,footRight_y,footRight_z,toeRight_x,toeRight_y,toeRight_z,upperLegLeft_x,upperLegLeft_y,upperLegLeft_z,lowerLegLeft_x,lowerLegLeft_y,lowerLegLeft_z,footLeft_x,footLeft_y,footLeft_z,toeLeft_x,toeLeft_y,toeLeft_z,vel_x,vel_y,vel_z
-21.421279,10.084126,0.879420,-21.425886,10.078359,0.969972,-21.421748,10.071292,1.068677,-21.427686,10.067598,1.158851,-21.434235,10.064589,1.248906,-21.431286,10.057966,1.376987,-21.406072,10.048917,1.462594,-21.439526,10.032428,1.319394,-21.465407,9.899396,1.293690,-21.447683,9.876993,1.026309,-21.427780,9.829909,0.816031,-21.425994,10.089327,1.322023,-21.393524,10.221196,1.297847,-21.337988,10.234274,1.035063,-21.280500,10.256837,0.827659,-21.437488,10.011254,0.874326,-21.455069,10.008169,0.489003,-21.491607,10.007875,0.086972,-21.341893,9.958470,0.017254,-21.405101,10.156951,0.885235,-21.434049,10.166418,0.500701,-21.445630,10.174903,0.097265,-21.296496,10.150878,0.016741,-0.006138,-0.075392,0.000804
-21.420739,10.083501,0.879308,-21.425287,10.077492,0.969846,-21.421267,10.070314,1.068548,-21.427396,10.066540,1.158705,-21.434215,10.063499,1.248739,-21.431718,10.056943,1.376831,-21.406735,10.047961,1.462512,-21.439495,10.031316,1.319252,-21.464694,9.898137,1.293629,-21.447047,9.876572,1.026176,-21.427845,9.830304,0.815655,-21.426242,10.088283,1.321903,-21.394565,10.220413,1.298119,-21.338695,10.233347,1.035398,-21.280950,10.255377,0.828008,-21.436835,10.010617,0.874032,-21.454987,10.007614,0.488735,-21.491059,10.007652,0.086662,-21.341392,9.958458,0.016684,-21.404677,10.156338,0.885301,-21.433976,10.166349,0.500808,-21.444891,10.174972,0.097357,-21.295438,10.150693,0.017136,-0.007438,-0.066709,0.003688
-21.420199,10.082877,0.879195,-21.424688,10.076626,0.969720,-21.420786,10.069337,1.068419,-21.427107,10.065482,1.158560,-21.434195,10.062409,1.248572,-21.432150,10.055920,1.376675,-21.407397,10.047006,1.462431,-21.439464,10.030204,1.319109,-21.463982,9.896879,1.293568,-21.446412,9.876152,1.026044,-21.427910,9.830698,0.815279,-21.426491,10.087240,1.321784,-21.395606,10.219630,1.298391,-21.339402,10.232419,1.035733,-21.281400,10.253917,0.828357,-21.436182,10.009980,0.873739,-21.454905,10.007060,0.488468,-21.490510,10.007429,0.086351,-21.340891,9.958445,0.016114,-21.404252,10.155725,0.885368,-21.433903,10.166280,0.500915,-21.444153,10.175041,0.097448,-21.294380,10.150508,0.017531,-0.008739,-0.058027,0.006571
-21.419784,10.082307,0.879092,-21.424217,10.075863,0.969607,-21.420371,10.068482,1.068301,-21.426799,10.064560,1.158431,-21.434045,10.061458,1.248430,-21.432267,10.055019,1.376542,-21.407663,10.046159,1.462346,-21.439250,10.029235,1.318982,-21.463170,9.895788,1.293490,-21.445560,9.875923,1.025903,-21.428077,9.831087,0.814920,-21.426515,10.086327,1.321668,-21.396305,10.218940,1.298628,-21.339973,10.231901,1.036008,-21.281639,10.252693,0.828653,-21.435696,10.009404,0.873492,-21.454627,10.006560,0.488230,-21.490098,10.007272,0.086103,-21.340537,9.958451,0.015648,-21.403912,10.155160,0.885407,-21.433806,10.166172,0.500983,-21.443661,10.175118,0.097509,-21.293625,10.150371,0.017849,-0.008971,-0.051627,0.007925
-21.419571,10.081811,0.879006,-21.423944,10.075252,0.969515,-21.420062,10.067815,1.068204,-21.426473,10.063851,1.158334,-21.433716,10.060726,1.248333,-21.431941,10.054319,1.376446,-21.407369,10.045493,1.462264,-21.438779,10.028494,1.318880,-21.462213,9.894962,1.293389,-21.444361,9.875974,1.025753,-21.428497,9.831420,0.814589,-21.426225,10.085626,1.321560,-21.396530,10.218408,1.298827,-21.340358,10.232072,1.036209,-21.281525,10.251814,0.828898,-21.435485,10.008915,0.873325,-21.453989,10.006147,0.488044,-21.489907,10.007222,0.085959,-21.340425,9.958494,0.015351,-21.403698,10.154657,0.885402,-21.433721,10.166043,0.500997,-21.443583,10.175227,0.097527,-21.293370,10.150312,0.018051,-0.007929,-0.049037,0.006466
-21.419484,10.081370,0.878928,-21.423800,10.074744,0.969436,-21.419819,10.067271,1.068118,-21.426129,10.063276,1.158254,-21.433257,10.060133,1.248261,-21.431300,10.053741,1.376373,-21.406679,10.044936,1.462178,-21.438126,10.027896,1.318794,-21.461157,9.894303,1.293271,-21.442944,9.876217,1.025594,-21.429020,9.831748,0.814275,-21.425712,10.085056,1.321455,-21.396412,10.217970,1.298991,-21.340608,10.232652,1.036351,-21.281200,10.251170,0.829091,-21.435440,10.008488,0.873205,-21.453156,10.005788,0.487888,-21.489853,10.007237,0.085877,-21.340459,9.958556,0.015158,-21.403569,10.154202,0.885369,-21.433612,10.165876,0.500972,-21.443751,10.175345,0.097514,-21.293418,10.150301,0.018176,-0.005818,-0.048730,0.003479
-21.419422,10.080980,0.878846,-21.423701,10.074289,0.969350,-21.419590,10.066775,1.068024,-21.425744,10.062744,1.158168,-21.432683,10.059573,1.248189,-21.430413,10.053175,1.376295,-21.405689,10.044382,1.462072,-21.437331,10.027328,1.318708,-21.460041,9.893690,1.293139,-21.441483,9.876583,1.025421,-21.429301,9.832206,0.813967,-21.425026,10.084509,1.321346,-21.396009,10.217520,1.299099,-21.340735,10.233219,1.036405,-21.280880,10.250669,0.829178,-21.435403,10.008107,0.873078,-21.452428,10.005439,0.487731,-21.489826,10.007255,0.085788,-21.340502,9.958599,0.014982,-21.403481,10.153802,0.885332,-21.433337,10.165580,0.500924,-21.443916,10.175406,0.097484,-21.293477,10.150295,0.018268,-0.002186,-0.048404,0.001283
-21.419418,10.080658,0.878760,-21.423702,10.073890,0.969258,-21.419415,10.066318,1.067919,-21.425340,10.062235,1.158076,-21.431978,10.059018,1.248117,-21.429199,10.052579,1.376209,-21.404301,10.043782,1.461934,-21.436369,10.026757,1.318624,-21.458856,9.893094,1.292991,-21.439973,9.877120,1.025226,-21.429245,9.832821,0.813674,-21.424134,10.083952,1.321236,-21.395243,10.217014,1.299135,-21.340733,10.233709,1.036347,-21.280605,10.250274,0.829125,-21.435380,10.007786,0.872931,-21.451942,10.005106,0.487565,-21.489777,10.007276,0.085665,-21.340499,9.958610,0.014800,-21.403496,10.153478,0.885307,-21.432882,10.165079,0.500857,-21.444002,10.175365,0.097443,-21.293439,10.150263,0.018358,0.003735,-0.047635,0.000651
-21.419440,10.080387,0.878668,-21.423749,10.073545,0.969159,-21.419254,10.065909,1.067806,-21.424896,10.061767,1.157979,-21.431157,10.058496,1.248045,-21.427739,10.051995,1.376118,-21.402613,10.043186,1.461776,-21.435266,10.026215,1.318540,-21.457611,9.892544,1.292829,-21.438418,9.877780,1.025015,-21.428947,9.833568,0.813387,-21.423070,10.083419,1.321122,-21.394191,10.216498,1.299114,-21.340607,10.234186,1.036202,-21.280335,10.250020,0.828966,-21.435365,10.007511,0.872777,-21.451561,10.004783,0.487397,-21.489754,10.007300,0.085535,-21.340505,9.958603,0.014635,-21.403552,10.153209,0.885278,-21.432261,10.164451,0.500766,-21.444085,10.175267,0.097385,-21.293411,10.150236,0.018414,0.011177,-0.046847,0.000812
-21.419287,10.080114,0.878556,-21.423602,10.073198,0.969042,-21.418929,10.065504,1.067676,-21.424334,10.061308,1.157861,-21.430283,10.057990,1.247948,-21.426340,10.051441,1.376005,-21.401022,10.042627,1.461606,-21.434139,10.025685,1.318429,-21.456373,9.892007,1.292664,-21.437006,9.878352,1.024801,-21.428345,9.834505,0.813062,-21.421988,10.082899,1.320986,-21.393138,10.215997,1.299058,-21.340386,10.234411,1.036025,-21.280167,10.249919,0.828750,-21.435179,10.007236,0.872607,-21.451173,10.004409,0.487220,-21.489785,10.007262,0.085401,-21.340545,9.958583,0.014473,-21.403429,10.152938,0.885225,-21.431385,10.163833,0.500648,-21.444142,10.175190,0.097312,-21.293431,10.150254,0.018388,0.018297,-0.045012,0.001768
