pelvis_x,pelvis_y,pelvis_z,L5_x,L5_y,L5_z,L3_x,L3_y,L3_z,T12_x,T12_y,T12_z,T8_x,T8_y,T8_z,neck_x,neck_y,neck_z,head_x,head_y,head_z,shoulderRight_x,shoulderRight_y,shoulderRight_z,upperArmRight_x,upperArmRight_y,upperArmRight_z,forearmRight_x,forearmRight_y,forearmRight_z,handRight_x,handRight_y,handRight_z,shoulderLeft_x,shoulderLeft_y,shoulderLeft_z,upperArmLeft_x,upperArmLeft_y,upperArmLeft_z,forearmLeft_x,forearmLeft_y,forearmLeft_z,handLeft_x,handLeft_y,handLeft_z,upperLegRight_x,upperLegRight_y,upperLegRight_z,lowerLegRight_x,lowerLegRight_y,lowerLegRight_z,footRight_x,footRight_y,footRight_z,toeRight_x,toeRight_y,toeRight_z,upperLegLeft_x,upperLegLeft_y,upperLegLeft_z,lowerLegLeft_x,lowerLegLeft_y,lowerLegLeft_z,footLeft_x,footLeft_y,footLeft_z,toeLeft_x,toeLeft_y,toeLeft_z,vel_x,vel_y,vel_z
1.285093,0.243016,0.969658,1.283481,0.241131,1.069581,1.278987,0.250883,1.178952,1.280903,0.251115,1.279278,1.284062,0.251702,1.379458,1.283999,0.266145,1.520286,1.282832,0.297555,1.612537,1.313141,0.272543,1.456935,1.444885,0.336099,1.433898,1.459726,0.340779,1.151349,1.464215,0.351447,0.912152,1.255089,0.247049,1.459521,1.122219,0.187793,1.431946,1.089209,0.191572,1.150923,1.054130,0.226900,0.916678,1.355196,0.285423,0.971776,1.371850,0.256963,0.550347,1.374946,0.252198,0.090529,1.330862,0.407064,0.018570,1.214981,0.200604,0.967887,1.208213,0.235320,0.546650,1.296131,0.177845,0.098953,1.201748,0.303676,0.019181,0.036129,0.027914,-0.009025
1.285609,0.243557,0.969172,1.283927,0.241512,1.069090,1.279350,0.251039,1.178477,1.281172,0.251038,1.278804,1.284227,0.251372,1.378989,1.284000,0.265435,1.519854,1.282794,0.296617,1.612181,1.313159,0.272052,1.456685,1.444964,0.335513,1.433743,1.459785,0.340443,1.151198,1.464343,0.351433,0.912018,1.255118,0.246521,1.459138,1.122119,0.187468,1.431751,1.089192,0.191777,1.150729,1.054021,0.227009,0.916483,1.355800,0.285807,0.971401,1.373491,0.257301,0.550015,1.375817,0.252044,0.090196,1.331740,0.406857,0.018120,1.215410,0.201300,0.967283,1.209113,0.234976,0.545954,1.298157,0.178167,0.098394,1.203557,0.304042,0.018952,0.032919,0.027134,-0.007821
1.286125,0.244098,0.968686,1.284374,0.241893,1.068599,1.279713,0.251195,1.178002,1.281441,0.250961,1.278331,1.284392,0.251042,1.378519,1.284001,0.264725,1.519422,1.282756,0.295678,1.611826,1.313176,0.271560,1.456435,1.445043,0.334927,1.433587,1.459843,0.340107,1.151047,1.464472,0.351418,0.911883,1.255147,0.245993,1.458755,1.122018,0.187144,1.431556,1.089175,0.191983,1.150534,1.053912,0.227119,0.916289,1.356404,0.286190,0.971027,1.375133,0.257638,0.549684,1.376688,0.251890,0.089864,1.332618,0.406650,0.017670,1.215840,0.201996,0.966679,1.210012,0.234632,0.545257,1.300183,0.178489,0.097835,1.205365,0.304408,0.018723,0.029708,0.026354,-0.006616
1.286527,0.244579,0.968287,1.284727,0.242222,1.068197,1.280005,0.251315,1.177615,1.281660,0.250866,1.277944,1.284529,0.250715,1.378135,1.284008,0.264052,1.519072,1.282746,0.294790,1.611547,1.313206,0.271077,1.456218,1.445133,0.334342,1.433443,1.459916,0.339741,1.150906,1.464564,0.351387,0.911759,1.255184,0.245483,1.458424,1.121932,0.186832,1.431404,1.089134,0.192140,1.150385,1.053742,0.227177,0.916146,1.356892,0.286519,0.970723,1.376527,0.257933,0.549420,1.377311,0.251797,0.089601,1.333252,0.406513,0.017305,1.216157,0.202628,0.966182,1.210758,0.234267,0.544675,1.301688,0.178711,0.097329,1.206636,0.304662,0.018547,0.026510,0.025853,-0.006371
1.286737,0.244982,0.968028,1.284921,0.242481,1.067933,1.280176,0.251384,1.177366,1.281790,0.250743,1.277695,1.284611,0.250386,1.377887,1.284009,0.263419,1.518852,1.282759,0.293959,1.611393,1.313244,0.270598,1.456053,1.445231,0.333754,1.433320,1.460003,0.339316,1.150786,1.464599,0.351332,0.911657,1.255225,0.244990,1.458172,1.121858,0.186522,1.431319,1.089054,0.192213,1.150309,1.053480,0.227152,0.916082,1.357187,0.286775,0.970533,1.377531,0.258176,0.549263,1.377521,0.251806,0.089447,1.333481,0.406491,0.017072,1.216282,0.203177,0.965852,1.211239,0.233889,0.544271,1.302328,0.178768,0.096903,1.207011,0.304728,0.018457,0.023180,0.025951,-0.007816
1.286833,0.245325,0.967856,1.285021,0.242688,1.067758,1.280275,0.251418,1.177205,1.281871,0.250602,1.277533,1.284665,0.250060,1.377725,1.284016,0.262822,1.518714,1.282800,0.293178,1.611316,1.313295,0.270127,1.455921,1.445341,0.333166,1.433209,1.460105,0.338861,1.150677,1.464598,0.351261,0.911566,1.255275,0.244515,1.457972,1.121799,0.186225,1.431277,1.088951,0.192238,1.150279,1.053158,0.227076,0.916071,1.357366,0.286976,0.970414,1.378287,0.258376,0.549174,1.377483,0.251877,0.089361,1.333467,0.406539,0.016923,1.216294,0.203662,0.965628,1.211568,0.233490,0.543982,1.302447,0.178725,0.096529,1.206849,0.304681,0.018420,0.019862,0.026328,-0.010221
1.286938,0.245603,0.967710,1.285127,0.242847,1.067609,1.280384,0.251429,1.177068,1.281968,0.250461,1.277395,1.284744,0.249760,1.377586,1.284069,0.262289,1.518596,1.282902,0.292480,1.611253,1.313380,0.269687,1.455802,1.445490,0.332593,1.433087,1.460239,0.338432,1.150558,1.464586,0.351178,0.911462,1.255353,0.244087,1.457797,1.121766,0.185984,1.431250,1.088850,0.192269,1.150265,1.052817,0.226993,0.916077,1.357549,0.287119,0.970316,1.378988,0.258517,0.549103,1.377445,0.251943,0.089294,1.333454,0.406585,0.016799,1.216320,0.204075,0.965436,1.211922,0.233034,0.543726,1.302547,0.178675,0.096174,1.206689,0.304633,0.018387,0.017008,0.026310,-0.012355
1.287099,0.245806,0.967570,1.285277,0.242957,1.067466,1.280535,0.251421,1.176934,1.282108,0.250331,1.277260,1.284874,0.249500,1.377451,1.284191,0.261841,1.518477,1.283093,0.291886,1.611182,1.313516,0.269290,1.455684,1.445695,0.332041,1.432941,1.460421,0.338057,1.150414,1.464573,0.351084,0.911330,1.255473,0.243722,1.457640,1.121771,0.185820,1.431229,1.088753,0.192318,1.150262,1.052459,0.226917,0.916095,1.357782,0.287196,0.970221,1.379697,0.258578,0.549034,1.377488,0.251983,0.089228,1.333521,0.406608,0.016681,1.216408,0.204403,0.965252,1.212369,0.232498,0.543480,1.302794,0.178648,0.095827,1.206710,0.304621,0.018342,0.014895,0.025533,-0.013955
1.287269,0.245943,0.967456,1.285432,0.243018,1.067349,1.280696,0.251390,1.176824,1.282266,0.250202,1.277149,1.285030,0.249265,1.377339,1.284359,0.261456,1.518379,1.283346,0.291374,1.611126,1.313686,0.268924,1.455578,1.445939,0.331502,1.432785,1.460636,0.337707,1.150260,1.464550,0.350978,0.911185,1.255621,0.243404,1.457508,1.121803,0.185713,1.431223,1.088658,0.192375,1.150274,1.052081,0.226834,0.916131,1.358020,0.287215,0.970146,1.380350,0.258579,0.548982,1.377530,0.252019,0.089180,1.333589,0.406630,0.016588,1.216510,0.204659,0.965098,1.212841,0.231904,0.543268,1.303023,0.178615,0.095499,1.206734,0.304607,0.018301,0.013245,0.024362,-0.015284
1.287427,0.246041,0.967362,1.285579,0.243046,1.067254,1.280853,0.251335,1.176735,1.282423,0.250061,1.277059,1.285191,0.249034,1.377248,1.284541,0.261098,1.518298,1.283618,0.290907,1.611081,1.313868,0.268573,1.455489,1.446196,0.330969,1.432635,1.460848,0.337357,1.150112,1.464516,0.350854,0.911045,1.255776,0.243111,1.457400,1.121840,0.185644,1.431227,1.088580,0.192462,1.150296,1.051723,0.226743,0.916171,1.358241,0.287203,0.970088,1.380945,0.258570,0.548944,1.377573,0.252051,0.089145,1.333661,0.406652,0.016515,1.216606,0.204868,0.964970,1.213321,0.231281,0.543084,1.303238,0.178582,0.095193,1.206758,0.304593,0.018266,0.011678,0.023208,-0.015896
