Time,Event Code,Written,Shown,Match
9.73137903213501,1,,,True
12.24374532699585,5,naranja,darkorange
14.727528810501099,5,rojo,red
17.210461378097534,5,naranja,darkorange
19.70577073097229,5,rosa,pink
22.240040063858032,5,rosa,pink
24.707841157913208,5,verde,green
27.21346354484558,5,amarillo,yellow
29.71259570121765,5,azul,blue
32.21026039123535,5,naranja,darkorange
34.71840214729309,5,amarillo,yellow
37.2055549621582,5,verde,green
39.70615911483765,5,naranja,darkorange
42.20819067955017,5,naranja,darkorange
44.70815992355347,5,verde,green
47.214189291000366,5,rojo,red
49.706146240234375,5,azul,blue
52.23296499252319,5,amarillo,yellow
54.70777487754822,5,amarillo,yellow
57.20896935462952,5,azul,blue
59.707971811294556,5,naranja,darkorange
62.21887397766113,5,azul,blue
64.70954275131226,5,azul,blue
67.20904636383057,5,rojo,red
69.70930576324463,5,rosa,pink
72.21686053276062,5,amarillo,yellow
74.37174844741821,2
81.01436305046082,1,,,False
83.65379452705383,5,rosa,darkorange
86.23505854606628,5,rojo,darkorange
88.70878314971924,5,azul,blue
91.21084642410278,5,azul,darkorange
93.74731135368347,5,azul,darkorange
96.2095992565155,5,verde,pink
98.71241188049316,5,verde,blue
101.23844170570374,5,verde,pink
103.70642828941345,5,naranja,blue
106.21387672424316,5,rosa,red
108.70555973052979,5,verde,yellow
111.20880842208862,5,amarillo,darkorange
113.71003222465515,5,rojo,pink
116.21873426437378,5,verde,pink
118.7063217163086,5,rojo,red
121.21525835990906,5,naranja,pink
123.70592617988586,5,rojo,blue
126.2082736492157,5,rojo,darkorange
128.71761226654053,5,verde,yellow
131.21750283241272,5,rosa,red
133.7434549331665,5,azul,pink
136.2149200439453,5,verde,darkorange
138.71118116378784,5,amarillo,darkorange
141.21107697486877,5,azul,pink
143.7125334739685,5,rosa,blue
145.87083530426025,2
