Time,Event Code,Written,Shown,Match
8.927250623703003,1,,,True
11.464046001434326,5,azul,blue
13.962398052215576,5,rojo,red
16.462541103363037,5,azul,blue
18.93799328804016,5,verde,green
21.46332550048828,5,rojo,red
23.933455228805542,5,naranja,darkorange
26.43459177017212,5,naranja,darkorange
28.935395002365112,5,amarillo,yellow
31.432610750198364,5,azul,blue
33.93692088127136,5,verde,green
36.436458587646484,5,naranja,darkorange
38.9337158203125,5,rosa,pink
41.44520115852356,5,azul,blue
43.93323826789856,5,rosa,pink
46.457956314086914,5,rojo,red
48.93252992630005,5,rojo,red
51.46403765678406,5,azul,blue
53.9669132232666,5,rosa,pink
56.432886600494385,5,rojo,red
58.936965465545654,5,naranja,darkorange
61.46989893913269,5,rojo,red
63.93998861312866,5,rojo,red
66.4362895488739,5,naranja,darkorange
68.93471074104309,5,rojo,red
71.45542311668396,5,rojo,red
73.59284806251526,2
80.157217502594,1,,,False
82.56315231323242,5,amarillo,darkorange
84.93335700035095,5,verde,darkorange
87.45804691314697,5,amarillo,red
89.93489813804626,5,amarillo,yellow
92.4338014125824,5,rosa,yellow
94.93484210968018,5,amarillo,darkorange
97.43268871307373,5,amarillo,green
99.93648266792297,5,rosa,red
102.4687225818634,5,naranja,blue
104.93504977226257,5,naranja,yellow
107.46572256088257,5,azul,green
109.9409852027893,5,azul,red
112.43906331062317,5,verde,blue
114.95261073112488,5,naranja,yellow
117.4372034072876,5,azul,darkorange
119.93503189086914,5,azul,darkorange
122.43307161331177,5,rojo,darkorange
124.93732953071594,5,naranja,darkorange
127.44246649742126,5,rojo,pink
129.93823647499084,5,naranja,red
132.435804605484,5,azul,red
134.95528268814087,5,amarillo,green
137.4329183101654,5,amarillo,yellow
139.93433380126953,5,naranja,pink
142.43509554862976,5,verde,yellow
144.5921745300293,2
