Time,Event Code,Written,Shown,Match
10.487250328063965,1,,,True
13.12289547920227,5,naranja,darkorange
15.640337705612183,5,azul,blue
18.148314714431763,5,amarillo,yellow
20.656906604766846,5,amarillo,yellow
23.1246554851532,5,rosa,pink
25.640514135360718,5,naranja,darkorange
28.14499807357788,5,rojo,red
30.62578558921814,5,rosa,pink
33.118648052215576,5,verde,green
35.64692139625549,5,rojo,red
38.12305164337158,5,verde,green
40.64362287521362,5,naranja,darkorange
43.123799085617065,5,naranja,darkorange
45.617191314697266,5,naranja,darkorange
48.154484272003174,5,rojo,red
50.62024903297424,5,verde,green
53.11616134643555,5,amarillo,yellow
55.61890459060669,5,rosa,pink
58.115150690078735,5,verde,green
60.62301421165466,5,amarillo,yellow
63.1348192691803,5,rojo,red
65.61951780319214,5,rojo,red
68.13167476654053,5,naranja,darkorange
70.62643265724182,5,naranja,darkorange
73.12523579597473,5,verde,green
75.28321027755737,2
79.83452105522156,1,,,False
82.2114987373352,5,amarillo,yellow
84.61779975891113,5,verde,green
87.14074516296387,5,azul,yellow
89.61842107772827,5,rosa,red
92.12515425682068,5,naranja,darkorange
94.62214207649231,5,verde,yellow
97.14921712875366,5,rosa,green
99.61747097969055,5,rosa,blue
102.12762784957886,5,naranja,darkorange
104.62914896011353,5,rosa,green
107.12086224555969,5,amarillo,blue
109.62082076072693,5,azul,yellow
112.11647152900696,5,rojo,pink
114.61911702156067,5,amarillo,yellow
117.11749505996704,5,amarillo,yellow
119.62395310401917,5,rosa,pink
122.12744975090027,5,rosa,pink
124.61772656440735,5,rosa,pink
127.11328935623169,5,amarillo,blue
129.671630859375,5,rosa,blue
132.1309585571289,5,rojo,pink
134.62022852897644,5,naranja,green
137.1313886642456,5,azul,pink
139.61637449264526,5,rosa,blue
142.1266896724701,5,azul,yellow
144.2776162624359,2
