Time,Event Code,Written,Shown,Match
11.480414867401123,1,,,True
13.855120182037354,5,amarillo,yellow
16.265137672424316,5,amarillo,yellow
18.762067556381226,5,amarillo,yellow
21.268701791763306,5,rosa,pink
23.767475605010986,5,amarillo,yellow
26.2664897441864,5,verde,green
28.76463794708252,5,azul,blue
31.264249801635742,5,amarillo,yellow
33.7634654045105,5,azul,blue
36.2749400138855,5,naranja,darkorange
38.77119755744934,5,verde,green
41.261101484298706,5,verde,green
43.79689931869507,5,amarillo,yellow
46.27282524108887,5,naranja,darkorange
48.77389097213745,5,rosa,pink
51.26762795448303,5,naranja,darkorange
53.76486563682556,5,rojo,red
56.28012824058533,5,azul,blue
58.76230502128601,5,rojo,red
61.26316809654236,5,amarillo,yellow
63.77009034156799,5,rosa,pink
66.26598525047302,5,rojo,red
68.76833319664001,5,rosa,pink
71.26154279708862,5,amarillo,yellow
73.76832938194275,5,rosa,pink
75.89332723617554,2
81.58676385879517,1,,,False
84.2363703250885,5,verde,darkorange
86.76915144920349,5,verde,darkorange
89.26427817344666,5,azul,darkorange
91.76511001586914,5,rosa,darkorange
94.26988816261292,5,verde,yellow
96.7619354724884,5,rojo,darkorange
99.2736279964447,5,azul,yellow
101.76534295082092,5,amarillo,green
104.2709801197052,5,azul,blue
106.77468514442444,5,rosa,blue
109.27598237991333,5,naranja,red
111.76544523239136,5,verde,blue
114.27084469795227,5,azul,darkorange
116.77584481239319,5,azul,pink
119.27086615562439,5,naranja,blue
121.7704246044159,5,azul,yellow
124.26376748085022,5,amarillo,darkorange
126.77573490142822,5,amarillo,green
129.27577948570251,5,rojo,yellow
131.77136635780334,5,verde,pink
134.27717876434326,5,naranja,yellow
136.77580285072327,5,amarillo,pink
139.27501583099365,5,rojo,green
141.77725529670715,5,rosa,green
144.2662696838379,5,verde,yellow
146.4333040714264,2
