Time,Event Code,Written,Shown,Match
7.93463134765625,1,,,True
10.5437753200531,5,verde,green
13.157584190368652,5,verde,green
15.655922889709473,5,azul,blue
18.15309762954712,5,verde,green
20.65096378326416,5,naranja,darkorange
23.15422534942627,5,amarillo,yellow
25.645880222320557,5,verde,green
28.15464425086975,5,verde,green
30.645553588867188,5,amarillo,yellow
33.14872360229492,5,rojo,red
35.65419888496399,5,amarillo,yellow
38.15296792984009,5,verde,green
40.64555764198303,5,verde,green
43.148754596710205,5,rojo,red
45.65191888809204,5,amarillo,yellow
48.16511058807373,5,rojo,red
50.649224281311035,5,amarillo,yellow
53.15248084068298,5,naranja,darkorange
55.649821758270264,5,naranja,darkorange
58.1545135974884,5,naranja,darkorange
60.65696573257446,5,rosa,pink
63.15004587173462,5,rojo,red
65.65263485908508,5,rosa,pink
68.15031838417053,5,verde,green
70.64510369300842,5,amarillo,yellow
72.81186938285828,2
77.65930819511414,1,,,False
80.14969539642334,5,rojo,green
82.65643882751465,5,rosa,pink
85.14784502983093,5,verde,green
87.66014838218689,5,amarillo,blue
90.15081238746643,5,azul,blue
92.64434671401978,5,verde,pink
95.1648850440979,5,azul,darkorange
97.66060280799866,5,rosa,blue
100.14557552337646,5,rojo,yellow
102.65142703056335,5,rojo,green
105.15351581573486,5,naranja,red
107.65247750282288,5,azul,green
110.15139126777649,5,rosa,red
112.64899492263794,5,amarillo,yellow
115.16092348098755,5,rosa,red
117.6670343875885,5,verde,green
120.16066670417786,5,rojo,blue
122.65287566184998,5,naranja,red
125.14619493484497,5,azul,darkorange
127.66148090362549,5,rojo,blue
130.1448619365692,5,verde,pink
132.6536750793457,5,naranja,blue
135.1546049118042,5,rosa,blue
137.66079330444336,5,rojo,red
140.16230297088623,5,azul,green
142.31531524658203,2
