pelvis_x,pelvis_y,pelvis_z,L5_x,L5_y,L5_z,L3_x,L3_y,L3_z,T12_x,T12_y,T12_z,T8_x,T8_y,T8_z,neck_x,neck_y,neck_z,head_x,head_y,head_z,shoulderRight_x,shoulderRight_y,shoulderRight_z,upperArmRight_x,upperArmRight_y,upperArmRight_z,forearmRight_x,forearmRight_y,forearmRight_z,handRight_x,handRight_y,handRight_z,shoulderLeft_x,shoulderLeft_y,shoulderLeft_z,upperArmLeft_x,upperArmLeft_y,upperArmLeft_z,forearmLeft_x,forearmLeft_y,forearmLeft_z,handLeft_x,handLeft_y,handLeft_z,upperLegRight_x,upperLegRight_y,upperLegRight_z,lowerLegRight_x,lowerLegRight_y,lowerLegRight_z,footRight_x,footRight_y,footRight_z,toeRight_x,toeRight_y,toeRight_z,upperLegLeft_x,upperLegLeft_y,upperLegLeft_z,lowerLegLeft_x,lowerLegLeft_y,lowerLegLeft_z,footLeft_x,footLeft_y,footLeft_z,toeLeft_x,toeLeft_y,toeLeft_z,vel_x,vel_y,vel_z
4.916167,0.773398,0.882176,4.917213,0.774776,0.975590,4.922636,0.766783,1.076942,4.919589,0.765982,1.169866,4.915133,0.764694,1.262623,4.916463,0.751776,1.397941,4.934810,0.717972,1.477516,4.890839,0.734915,1.336680,4.782597,0.625825,1.307694,4.771687,0.603596,1.045046,4.734475,0.571097,0.817581,4.940943,0.779643,1.340457,5.054630,0.884062,1.315364,5.081910,0.870914,1.053294,5.126571,0.881128,0.825079,4.861175,0.719412,0.884057,4.829272,0.713321,0.490652,4.800920,0.705837,0.092741,4.913357,0.580311,0.017084,4.971170,0.827396,0.881194,4.951332,0.836573,0.487053,4.926464,0.848364,0.089014,5.044109,0.724735,0.018315,-0.075983,-0.213128,0.011213
4.914922,0.771501,0.882337,4.915860,0.772949,0.975751,4.921249,0.765148,1.077119,4.918202,0.764566,1.170044,4.913781,0.763542,1.262806,4.915203,0.751062,1.398163,4.933613,0.717457,1.477807,4.889562,0.734046,1.336948,4.781062,0.625145,1.308217,4.770017,0.602625,1.045598,4.733307,0.569649,0.818122,4.939653,0.778804,1.340549,5.053389,0.883217,1.315645,5.080800,0.870474,1.053569,5.125536,0.881051,0.825385,4.859937,0.717505,0.884194,4.828379,0.711790,0.490755,4.800605,0.705191,0.092789,4.913147,0.579796,0.017072,4.969915,0.825508,0.881380,4.950377,0.834153,0.487213,4.926615,0.847241,0.089152,5.044294,0.723800,0.018183,-0.074010,-0.209130,0.011092
4.913677,0.769603,0.882498,4.914506,0.771122,0.975912,4.919862,0.763513,1.077297,4.916816,0.763151,1.170223,4.912429,0.762391,1.262989,4.913943,0.750348,1.398385,4.932417,0.716942,1.478098,4.888284,0.733178,1.337216,4.779527,0.624465,1.308739,4.768347,0.601654,1.046151,4.732139,0.568201,0.818662,4.938364,0.777966,1.340640,5.052148,0.882372,1.315926,5.079689,0.870033,1.053843,5.124501,0.880974,0.825691,4.858700,0.715599,0.884332,4.827486,0.710259,0.490858,4.800291,0.704546,0.092838,4.912938,0.579281,0.017060,4.968660,0.823620,0.881565,4.949422,0.831733,0.487373,4.926766,0.846118,0.089291,5.044478,0.722864,0.018051,-0.072037,-0.205133,0.010972
4.912502,0.767835,0.882655,4.913229,0.769410,0.976070,4.918548,0.761975,1.077469,4.915497,0.761814,1.170396,4.911135,0.761300,1.263165,4.912725,0.749669,1.398597,4.931256,0.716453,1.478377,4.887053,0.732338,1.337475,4.778064,0.623794,1.309234,4.766777,0.600683,1.046676,4.731049,0.566771,0.819179,4.937119,0.777156,1.340737,5.050940,0.881565,1.316201,5.078598,0.869595,1.054113,5.123487,0.880864,0.825991,4.857537,0.713818,0.884460,4.826683,0.708875,0.490952,4.800046,0.704044,0.092881,4.912801,0.578914,0.017042,4.967471,0.821866,0.881752,4.948530,0.829593,0.487538,4.926861,0.845275,0.089448,5.044609,0.722208,0.017943,-0.070032,-0.201014,0.010939
4.911430,0.766264,0.882809,4.912061,0.767871,0.976223,4.917341,0.760584,1.077636,4.914275,0.760600,1.170562,4.909925,0.760305,1.263333,4.911564,0.749045,1.398796,4.930145,0.716009,1.478639,4.885884,0.731543,1.337720,4.776698,0.623141,1.309691,4.765348,0.599711,1.047164,4.730074,0.565363,0.819661,4.935936,0.776389,1.340843,5.049777,0.880817,1.316478,5.077525,0.869161,1.054385,5.122496,0.880713,0.826293,4.856484,0.712226,0.884577,4.826016,0.707721,0.491033,4.799916,0.703779,0.092917,4.912786,0.578793,0.017012,4.966379,0.820316,0.881944,4.947720,0.827887,0.487713,4.926862,0.844894,0.089634,5.044651,0.722018,0.017870,-0.067944,-0.196686,0.011129
4.910428,0.764822,0.882959,4.910969,0.766448,0.976374,4.916207,0.759289,1.077798,4.913121,0.759464,1.170723,4.908774,0.759371,1.263494,4.910445,0.748455,1.398985,4.929069,0.715590,1.478889,4.884762,0.730777,1.337956,4.775404,0.622498,1.310120,4.764019,0.598739,1.047624,4.729177,0.563974,0.820119,4.934797,0.775650,1.340954,5.048646,0.880107,1.316750,5.076471,0.868728,1.054653,5.121526,0.880529,0.826590,4.855506,0.710759,0.884685,4.825439,0.706713,0.491105,4.799854,0.703658,0.092948,4.912844,0.578821,0.016976,4.965352,0.818900,0.882136,4.946972,0.826462,0.487892,4.926806,0.844792,0.089837,5.044640,0.722106,0.017821,-0.065825,-0.192236,0.011406
4.909469,0.763437,0.883106,4.909926,0.765075,0.976521,4.915123,0.758038,1.077955,4.912016,0.758362,1.170880,4.907668,0.758459,1.263651,4.909364,0.747872,1.399167,4.928025,0.715172,1.479130,4.883680,0.730026,1.338186,4.774177,0.621848,1.310527,4.762767,0.597770,1.048062,4.728321,0.562614,0.820555,4.933695,0.774929,1.341067,5.047552,0.879407,1.316988,5.075461,0.868289,1.054889,5.120599,0.880309,0.826854,4.854574,0.709346,0.884789,4.824901,0.705750,0.491175,4.799797,0.703544,0.092981,4.912900,0.578848,0.016945,4.964366,0.817544,0.882325,4.946287,0.825130,0.488068,4.926749,0.844698,0.090040,5.044627,0.722195,0.017786,-0.063794,-0.187804,0.011455
4.908542,0.762086,0.883251,4.908923,0.763734,0.976666,4.914082,0.756811,1.078110,4.910955,0.757278,1.171033,4.906602,0.757557,1.263804,4.908320,0.747286,1.399344,4.927009,0.714748,1.479366,4.882636,0.729286,1.338415,4.773017,0.621184,1.310916,4.761595,0.596796,1.048480,4.727506,0.561277,0.820976,4.932625,0.774226,1.341187,5.046500,0.878699,1.317175,5.074517,0.867832,1.055077,5.119728,0.880043,0.827067,4.853676,0.707965,0.884895,4.824387,0.704800,0.491248,4.799723,0.703392,0.093023,4.912929,0.578827,0.016925,4.963410,0.816224,0.882509,4.945669,0.823835,0.488237,4.926708,0.844523,0.090237,5.044630,0.722191,0.017765,-0.061941,-0.183528,0.011098
4.907658,0.760793,0.883392,4.907969,0.762443,0.976807,4.913092,0.755628,1.078261,4.909942,0.756226,1.171182,4.905582,0.756678,1.263952,4.907313,0.746707,1.399514,4.926025,0.714323,1.479594,4.881632,0.728560,1.338638,4.771923,0.620513,1.311283,4.760500,0.595825,1.048874,4.726732,0.559970,0.821376,4.931591,0.773540,1.341309,5.045485,0.878000,1.317328,5.073618,0.867368,1.055234,5.118899,0.879742,0.827246,4.852824,0.706638,0.884997,4.823911,0.703895,0.491319,4.799654,0.703249,0.093066,4.912956,0.578807,0.016911,4.962493,0.814964,0.882689,4.945114,0.822633,0.488402,4.926666,0.844355,0.090434,5.044632,0.722187,0.017758,-0.060178,-0.179270,0.010512
4.906819,0.759553,0.883524,4.907062,0.761205,0.976939,4.912149,0.754487,1.078401,4.908975,0.755208,1.171321,4.904605,0.755819,1.264089,4.906344,0.746127,1.399672,4.925075,0.713888,1.479805,4.880670,0.727844,1.338843,4.770895,0.619832,1.311618,4.759451,0.594879,1.049235,4.725967,0.558722,0.821743,4.930600,0.772862,1.341422,5.044489,0.877337,1.317479,5.072726,0.866920,1.055387,5.118096,0.879430,0.827425,4.852019,0.705363,0.885089,4.823465,0.703026,0.491382,4.799588,0.703111,0.093106,4.912982,0.578786,0.016894,4.961620,0.813759,0.882860,4.944597,0.821512,0.488559,4.926622,0.844194,0.090622,5.044634,0.722184,0.017756,-0.058358,-0.174749,0.009910
